10002 11 5278 1 1 1 1 0 1 1 1 1 1 0 
11002 11 5278 1 1 1 1 1 1 0 1 1 1 0 
12002 11 5278 1 1 1 0 1 1 0 1 1 1 1 
13002 11 5278 1 1 1 1 0 0 1 1 1 1 1 
14002 11 5278 1 1 1 1 1 1 0 1 0 1 1 
15002 11 5278 1 1 1 1 1 1 1 0 1 1 0 
16002 11 5278 1 1 1 1 1 1 0 1 1 0 1 
17002 11 5278 1 0 1 1 1 1 1 1 0 1 1 
18002 11 5278 1 1 1 1 1 1 1 1 0 1 0 
19002 11 5278 1 1 1 0 0 1 1 1 1 1 1 
20002 11 5278 1 1 1 1 1 1 1 0 0 1 1 
21002 11 5278 1 1 1 1 1 1 1 0 0 1 1 
22002 11 5278 1 1 1 0 1 1 1 1 1 0 1 
23002 11 5278 1 1 1 0 1 1 1 1 1 1 0 
24002 11 5278 1 0 1 1 1 1 0 1 1 1 1 
25002 11 5278 1 1 1 1 1 1 1 1 0 1 0 
1003 11 4301 1 1 1 0 1 1 0 1 1 1 1 
2003 11 4301 0 1 1 1 0 1 1 1 1 1 1 
3003 11 4301 1 1 0 1 1 1 0 1 1 1 1 
4003 11 4301 0 1 1 1 0 1 1 1 1 1 1 
5003 11 4301 1 1 1 1 1 0 1 1 1 0 1 
6003 11 4301 1 1 1 1 0 1 1 0 1 1 1 
7003 11 4301 1 1 1 1 1 0 1 1 0 1 1 
8003 11 4301 1 1 1 1 1 1 1 1 0 1 0 
9003 11 4301 0 1 1 1 1 1 1 1 1 0 1 
10003 11 4301 1 1 1 1 1 1 1 0 1 0 1 
11003 11 4301 1 0 1 1 1 1 1 1 0 1 1 
12003 11 4301 0 1 1 1 1 1 1 0 1 1 1 
13003 11 4301 0 1 1 1 1 1 1 0 1 1 1 
14003 11 4301 1 0 1 0 1 1 1 1 1 1 1 
15003 11 4301 0 1 0 1 1 1 1 1 1 1 1 
16003 11 4301 1 0 1 1 1 1 1 1 1 0 1 
17003 11 4301 1 1 1 1 1 0 0 1 1 1 1 
18003 11 4301 1 1 0 1 1 1 1 1 0 1 1 
19003 11 4301 0 1 1 1 1 1 1 1 0 1 1 
20003 11 4301 1 1 0 1 1 1 0 1 1 1 1 
21003 11 4301 1 1 0 1 1 0 1 1 1 1 1 
22003 11 4301 0 1 1 1 1 1 1 0 1 1 1 
23003 11 4301 1 1 1 1 1 1 1 0 1 1 0 
24003 11 4301 1 1 1 0 0 1 1 1 1 1 1 
25003 11 4301 1 1 1 1 1 1 1 1 1 0 0 
1004 11 5607 1 0 1 1 1 1 1 1 1 1 0 
2004 11 5607 1 0 1 1 1 1 0 1 1 1 1 
3004 11 5607 1 1 1 1 1 0 1 1 1 1 0 
4004 11 5607 0 0 1 1 1 1 1 1 1 1 1 
5004 11 5607 1 1 1 1 1 1 1 0 1 0 1 
6004 11 5607 1 1 1 1 1 0 1 0 1 1 1 
7004 11 5607 1 1 1 0 0 1 1 1 1 1 1 
8004 11 5607 1 0 1 1 1 1 1 0 1 1 1 
9004 11 5607 1 1 0 1 1 1 1 0 1 1 1 
10004 11 5607 1 0 1 0 1 1 1 1 1 1 1 
11004 11 5607 1 1 1 0 1 0 1 1 1 1 1 
12004 11 5607 1 0 1 1 1 1 1 1 1 0 1 
13004 11 5607 0 1 0 1 1 1 1 1 1 1 1 
14004 11 5607 0 1 1 1 1 1 1 1 1 0 1 
15004 11 5607 1 1 1 1 1 0 0 1 1 1 1 
16004 11 5607 1 1 1 1 1 1 0 1 0 1 1 
17004 11 5607 1 1 1 1 1 1 0 0 1 1 1 
18004 11 5607 1 1 0 0 1 1 1 1 1 1 1 
19004 11 5607 1 1 0 0 1 1 1 1 1 1 1 
20004 11 5607 1 1 1 0 1 1 0 1 1 1 1 
21004 11 5607 1 1 0 1 0 1 1 1 1 1 1 
22004 11 5607 1 1 1 1 1 1 0 1 1 0 1 
23004 11 5607 0 0 1 1 1 1 1 1 1 1 1 
24004 11 5607 1 1 0 1 1 0 1 1 1 1 1 
25004 11 5607 1 1 0 1 1 1 0 1 1 1 1 
1005 11 4857 0 1 1 1 1 0 1 1 0 1 1 
2005 11 4857 1 1 1 0 1 0 1 1 1 0 1 
3005 11 4857 0 1 1 1 1 0 1 1 1 0 1 
4005 11 4857 1 0 1 1 1 0 1 0 1 1 1 
5005 11 4857 1 1 1 0 1 0 1 1 0 1 1 
6005 11 4857 1 1 1 0 1 0 1 1 0 1 1 
7005 11 4857 1 1 1 1 0 1 1 0 0 1 1 
8005 11 4857 1 1 1 1 0 0 1 1 0 1 1 
9005 11 4857 1 1 0 0 1 0 1 1 1 1 1 
10005 11 4857 1 1 0 1 1 1 1 0 1 0 1 
11005 11 4857 0 1 1 1 1 1 0 1 1 0 1 
12005 11 4857 0 1 1 0 1 1 1 1 0 1 1 
13005 11 4857 1 1 1 0 0 1 1 0 1 1 1 
14005 11 4857 0 1 1 0 1 1 1 1 1 0 1 
15005 11 4857 0 1 1 1 1 1 0 1 1 1 0 
16005 11 4857 1 1 0 1 0 1 1 1 1 0 1 
17005 11 4857 0 0 1 1 1 1 1 1 1 1 0 
18005 11 4857 0 1 1 1 0 1 1 1 1 0 1 
19005 11 4857 1 0 1 1 1 1 0 1 0 1 1 
20005 11 4857 0 1 0 1 1 1 0 1 1 1 1 
21005 11 4857 1 1 1 1 0 0 1 1 0 1 1 
22005 11 4857 1 0 0 1 1 1 1 0 1 1 1 
23005 11 4857 1 1 1 0 1 0 0 1 1 1 1 
24005 11 4857 1 1 1 1 0 1 1 0 1 0 1 
25005 11 4857 0 1 1 1 0 1 1 1 0 1 1 
1006 11 5553 0 1 1 1 1 1 0 1 1 1 1 
2006 11 5553 1 1 1 1 0 1 1 1 1 1 0 
3006 11 5553 1 0 0 1 1 1 1 1 1 1 1 
4006 11 5553 1 0 1 1 0 1 1 1 1 1 1 
5006 11 5553 1 1 1 1 1 1 1 1 0 1 0 
6006 11 5553 0 1 1 1 1 1 1 1 0 1 1 
7006 11 5553 0 1 1 1 1 1 1 1 1 0 1 
8006 11 5553 0 1 1 1 1 1 1 1 0 1 1 
9006 11 5553 1 1 1 0 1 0 1 1 1 1 1 
10006 11 5553 1 1 1 1 0 1 1 1 1 1 0 
11006 11 5553 1 1 1 0 1 1 1 1 0 1 1 
12006 11 5553 1 1 1 1 1 0 0 1 1 1 1 
13006 11 5553 1 1 1 1 1 0 1 1 1 0 1 
14006 11 5553 0 1 1 1 0 1 1 1 1 1 1 
15006 11 5553 1 1 1 0 1 1 1 1 1 0 1 
16006 11 5553 1 1 1 0 1 1 1 0 1 1 1 
17006 11 5553 0 1 1 1 1 1 1 1 0 1 1 
18006 11 5553 0 0 1 1 1 1 1 1 1 1 1 
19006 11 5553 1 1 1 1 0 1 1 1 1 1 0 
20006 11 5553 1 1 1 1 1 1 1 0 0 1 1 
21006 11 5553 0 1 1 0 1 1 1 1 1 1 1 
22006 11 5553 1 1 1 0 1 1 1 1 1 0 1 
23006 11 5553 1 1 1 1 0 1 1 1 1 0 1 
24006 11 5553 1 1 1 0 1 1 1 1 0 1 1 
25006 11 5553 1 0 1 1 0 1 1 1 1 1 1 
1007 11 4702 1 1 1 1 1 1 1 0 0 1 1 
2007 11 4702 1 0 1 1 0 1 1 1 1 1 1 
3007 11 4702 1 1 1 1 1 1 0 1 1 1 0 
4007 11 4702 1 1 1 0 1 1 1 1 1 0 1 
5007 11 4702 1 1 0 1 1 1 1 1 0 1 1 
6007 11 4702 0 1 1 1 1 1 1 1 1 1 0 
7007 11 4702 1 1 0 1 1 0 1 1 1 1 1 
8007 11 4702 0 1 1 1 1 1 1 1 1 1 0 
9007 11 4702 1 1 1 1 1 1 1 1 0 1 0 
10007 11 4702 1 1 1 1 1 1 0 0 1 1 1 
11007 11 4702 1 1 1 1 1 1 0 1 1 0 1 
12007 11 4702 1 1 0 1 1 0 1 1 1 1 1 
13007 11 4702 1 0 0 1 1 1 1 1 1 1 1 
14007 11 4702 1 1 1 1 1 1 1 0 1 1 0 
15007 11 4702 1 1 1 1 1 1 1 1 0 0 1 
16007 11 4702 1 1 1 1 1 1 1 0 1 1 0 
17007 11 4702 0 1 1 1 0 1 1 1 1 1 1 
18007 11 4702 1 1 1 0 1 0 1 1 1 1 1 
19007 11 4702 1 1 1 1 1 0 0 1 1 1 1 
20007 11 4702 1 1 0 1 1 1 1 0 1 1 1 
21007 11 4702 1 1 1 1 1 0 0 1 1 1 1 
22007 11 4702 1 1 1 1 0 0 1 1 1 1 1 
23007 11 4702 0 1 1 0 1 1 1 1 1 1 1 
24007 11 4702 0 1 1 1 1 1 1 1 0 1 1 
25007 11 4702 0 1 0 1 1 1 1 1 1 1 1 
1008 11 5991 0 1 1 1 0 1 1 1 1 1 1 
2008 11 5991 1 1 0 1 1 1 1 1 1 1 0 
3008 11 5991 0 1 1 1 1 0 1 1 1 1 1 
4008 11 5991 0 1 1 1 1 0 1 1 1 1 1 
5008 11 5991 1 0 1 1 1 1 1 1 1 1 0 
6008 11 5991 1 0 1 1 1 0 1 1 1 1 1 
7008 11 5991 1 1 1 1 1 0 0 1 1 1 1 
8008 11 5991 1 1 1 0 1 1 1 1 1 1 0 
9008 11 5991 1 0 1 1 1 1 0 1 1 1 1 
10008 11 5991 1 1 0 1 0 1 1 1 1 1 1 
11008 11 5991 1 1 1 1 1 1 0 1 1 0 1 
12008 11 5991 0 0 1 1 1 1 1 1 1 1 1 
13008 11 5991 1 1 0 1 1 1 1 1 1 1 0 
14008 11 5991 1 1 1 1 0 1 0 1 1 1 1 
15008 11 5991 1 1 0 1 1 1 1 1 1 0 1 
16008 11 5991 1 1 1 1 0 1 1 1 1 0 1 
17008 11 5991 1 1 1 1 0 0 1 1 1 1 1 
18008 11 5991 1 1 1 1 0 1 1 1 1 0 1 
19008 11 5991 1 1 0 1 1 1 1 1 0 1 1 
20008 11 5991 1 1 1 1 0 1 0 1 1 1 1 
21008 11 5991 1 0 1 1 1 1 1 1 0 1 1 
22008 11 5991 0 1 1 0 1 1 1 1 1 1 1 
23008 11 5991 1 0 0 1 1 1 1 1 1 1 1 
24008 11 5991 1 1 1 1 1 1 0 1 0 1 1 
25008 11 5991 1 1 0 1 0 1 1 1 1 1 1 
1009 11 6016 1 1 1 0 0 1 1 1 1 1 1 
2009 11 6016 1 1 1 1 1 1 0 1 0 1 1 
3009 11 6016 1 1 0 0 1 1 1 1 1 1 1 
4009 11 6016 1 1 1 0 1 1 1 1 1 1 0 
5009 11 6016 1 0 1 1 1 1 1 1 0 1 1 
6009 11 6016 1 1 0 1 1 1 1 1 1 1 0 
7009 11 6016 0 1 1 1 1 1 0 1 1 1 1 
8009 11 6016 1 1 1 1 1 0 1 1 1 1 0 
9009 11 6016 0 1 1 1 0 1 1 1 1 1 1 
10009 11 6016 1 1 1 0 1 1 1 0 1 1 1 
11009 11 6016 1 0 1 1 0 1 1 1 1 1 1 
12009 11 6016 1 1 1 1 1 1 1 0 1 1 0 
13009 11 6016 1 0 1 1 1 1 0 1 1 1 1 
14009 11 6016 1 1 0 0 1 1 1 1 1 1 1 
15009 11 6016 1 1 1 1 1 1 0 1 0 1 1 
16009 11 6016 1 1 1 1 1 1 0 1 1 0 1 
17009 11 6016 0 0 1 1 1 1 1 1 1 1 1 
18009 11 6016 0 1 1 1 1 1 1 1 1 0 1 
19009 11 6016 1 0 1 1 0 1 1 1 1 1 1 
20009 11 6016 1 0 1 1 1 1 1 1 0 1 1 
21009 11 6016 1 0 1 0 1 1 1 1 1 1 1 
22009 11 6016 1 1 1 1 1 1 1 0 1 0 1 
23009 11 6016 1 0 1 0 1 1 1 1 1 1 1 
24009 11 6016 0 1 1 1 1 1 1 1 0 1 1 
25009 11 6016 1 1 0 1 1 1 1 1 1 0 1 
1010 11 6409 1 1 1 1 1 1 1 0 0 1 1 
2010 11 6409 1 1 1 1 0 1 1 1 1 0 1 
3010 11 6409 1 1 0 1 0 1 1 1 1 1 1 
4010 11 6409 0 1 1 0 1 1 1 1 1 1 1 
5010 11 6409 1 1 1 1 0 0 1 1 1 1 1 
6010 11 6409 1 1 0 1 1 0 1 1 1 1 1 
7010 11 6409 1 0 1 1 1 1 1 1 0 1 1 
8010 11 6409 1 1 0 1 1 1 0 1 1 1 1 
9010 11 6409 1 1 1 1 1 1 1 0 0 1 1 
10010 11 6409 1 1 0 1 1 1 1 1 1 1 0 
11010 11 6409 1 1 1 1 1 1 1 1 0 1 0 
12010 11 6409 1 1 1 1 1 1 0 0 1 1 1 
13010 11 6409 1 1 1 1 1 1 1 1 1 0 0 
14010 11 6409 1 0 1 1 1 1 1 1 0 1 1 
15010 11 6409 1 1 1 1 1 0 1 0 1 1 1 
16010 11 6409 1 0 1 1 0 1 1 1 1 1 1 
17010 11 6409 1 1 1 1 0 1 1 1 0 1 1 
18010 11 6409 1 1 1 1 1 1 0 0 1 1 1 
19010 11 6409 1 0 1 1 1 1 1 1 1 0 1 
20010 11 6409 1 1 1 0 1 1 1 1 1 0 1 
21010 11 6409 1 1 0 1 1 1 1 0 1 1 1 
22010 11 6409 1 1 1 0 1 1 1 0 1 1 1 
23010 11 6409 1 0 1 1 1 1 0 1 1 1 1 
24010 11 6409 1 1 1 1 1 1 1 0 1 0 1 
25010 11 6409 1 0 1 1 1 1 1 1 1 1 0 
1011 11 4886 1 1 1 1 1 0 0 1 0 1 1 
2011 11 4886 1 0 1 1 1 0 1 1 1 1 0 
3011 11 4886 1 1 1 1 0 1 0 1 1 0 1 
4011 11 4886 1 1 1 1 1 1 0 1 1 0 0 
5011 11 4886 1 0 1 1 0 0 1 1 1 1 1 
6011 11 4886 0 1 0 1 0 1 1 1 1 1 1 
7011 11 4886 1 0 1 0 1 1 1 1 1 1 0 
8011 11 4886 0 0 1 1 1 1 1 1 1 0 1 
9011 11 4886 1 0 1 1 1 1 1 0 0 1 1 
10011 11 4886 1 1 0 1 1 0 0 1 1 1 1 
11011 11 4886 1 1 1 1 1 0 1 1 0 0 1 
12011 11 4886 1 1 1 0 0 1 1 1 0 1 1 
13011 11 4886 0 1 0 1 1 0 1 1 1 1 1 
14011 11 4886 1 0 1 1 1 1 1 0 1 1 0 
15011 11 4886 1 1 1 1 0 0 0 1 1 1 1 
16011 11 4886 1 0 1 0 1 1 0 1 1 1 1 
17011 11 4886 0 1 0 1 0 1 1 1 1 1 1 
18011 11 4886 1 0 1 1 0 1 1 0 1 1 1 
19011 11 4886 1 1 1 0 1 1 1 0 1 1 0 
20011 11 4886 1 1 1 1 1 1 0 1 0 1 0 
21011 11 4886 1 1 0 1 1 1 1 1 1 0 0 
22011 11 4886 1 1 0 0 1 1 1 1 1 0 1 
23011 11 4886 1 1 0 1 1 0 1 1 0 1 1 
24011 11 4886 1 1 0 1 1 0 1 1 1 1 0 
25011 11 4886 1 1 1 1 0 0 0 1 1 1 1 
1012 11 4928 1 1 0 1 1 1 1 0 1 1 0 
2012 11 4928 0 1 1 1 1 0 0 1 1 1 1 
3012 11 4928 0 0 1 1 1 1 1 1 1 1 0 
4012 11 4928 1 1 1 1 0 1 1 1 1 0 0 
5012 11 4928 1 0 1 0 0 1 1 1 1 1 1 
6012 11 4928 1 0 0 1 1 1 0 1 1 1 1 
7012 11 4928 1 0 1 0 1 1 0 1 1 1 1 
8012 11 4928 0 1 1 1 0 0 1 1 1 1 1 
9012 11 4928 0 1 1 0 1 1 1 1 1 0 1 
10012 11 4928 1 0 1 0 1 1 1 1 1 1 0 
11012 11 4928 1 0 0 1 1 1 0 1 1 1 1 
12012 11 4928 1 0 0 1 1 1 1 1 1 1 0 
13012 11 4928 0 1 1 1 1 1 1 0 1 0 1 
14012 11 4928 0 1 1 1 1 1 1 1 0 1 0 
15012 11 4928 1 0 1 1 0 1 1 1 1 0 1 
16012 11 4928 1 1 0 1 1 0 1 0 1 1 1 
17012 11 4928 1 1 0 1 1 1 1 0 0 1 1 
18012 11 4928 1 1 0 1 0 1 0 1 1 1 1 
19012 11 4928 1 1 0 1 0 1 1 1 1 1 0 
20012 11 4928 0 1 1 1 1 0 1 1 1 1 0 
21012 11 4928 1 1 0 1 1 0 1 1 1 1 0 
22012 11 4928 1 1 0 1 1 0 1 0 1 1 1 
23012 11 4928 1 1 1 0 1 1 1 0 0 1 1 
24012 11 4928 1 0 1 0 1 1 1 1 1 1 0 
25012 11 4928 1 0 1 1 1 0 1 1 1 0 1 
1013 11 5967 1 1 0 1 1 1 1 1 0 1 1 
2013 11 5967 1 1 1 1 0 1 1 1 1 1 0 
3013 11 5967 1 0 1 1 1 1 1 1 1 1 0 
4013 11 5967 1 1 1 1 1 1 1 1 0 0 1 
5013 11 5967 1 1 1 1 1 0 1 1 1 1 0 
6013 11 5967 1 0 1 1 0 1 1 1 1 1 1 
7013 11 5967 0 1 1 1 1 1 1 0 1 1 1 
8013 11 5967 1 1 1 1 1 0 1 1 1 1 0 
9013 11 5967 1 1 1 1 1 1 0 1 0 1 1 
10013 11 5967 1 1 1 1 1 0 1 1 1 1 0 
11013 11 5967 1 1 1 1 1 0 1 1 0 1 1 
12013 11 5967 1 0 1 1 0 1 1 1 1 1 1 
13013 11 5967 1 1 1 1 1 1 0 0 1 1 1 
14013 11 5967 0 1 1 1 1 1 1 1 0 1 1 
15013 11 5967 1 1 0 1 1 1 1 1 0 1 1 
16013 11 5967 1 1 1 1 1 1 1 1 1 0 0 
17013 11 5967 1 0 1 1 1 1 0 1 1 1 1 
18013 11 5967 0 1 1 0 1 1 1 1 1 1 1 
19013 11 5967 1 1 0 1 1 1 1 1 1 0 1 
20013 11 5967 1 0 1 1 1 1 0 1 1 1 1 
21013 11 5967 1 1 1 1 1 1 0 1 1 1 0 
22013 11 5967 1 1 1 0 1 1 1 1 1 1 0 
23013 11 5967 0 1 1 1 1 1 1 1 1 1 0 
24013 11 5967 1 1 1 1 1 1 0 1 0 1 1 
25013 11 5967 1 1 1 1 1 1 0 1 0 1 1 
1014 11 4610 1 1 1 1 0 1 1 0 1 1 1 
2014 11 4610 1 1 1 0 1 1 1 1 1 1 0 
3014 11 4610 1 0 1 1 0 1 1 1 1 1 1 
4014 11 4610 1 1 1 1 1 1 1 1 0 1 0 
5014 11 4610 1 1 1 0 1 1 1 1 0 1 1 
6014 11 4610 0 1 1 1 1 1 1 1 0 1 1 
7014 11 4610 1 1 1 1 1 0 1 1 0 1 1 
8014 11 4610 0 1 1 1 1 1 1 1 0 1 1 
9014 11 4610 1 1 1 0 1 1 0 1 1 1 1 
10014 11 4610 1 1 1 0 1 1 1 0 1 1 1 
11014 11 4610 1 1 1 1 1 1 1 1 1 0 0 
12014 11 4610 1 1 1 0 1 1 1 1 0 1 1 
13014 11 4610 1 1 0 1 1 1 1 1 0 1 1 
14014 11 4610 1 1 1 1 1 1 0 0 1 1 1 
15014 11 4610 1 1 1 0 1 1 0 1 1 1 1 
16014 11 4610 1 1 1 1 1 0 1 0 1 1 1 
17014 11 4610 1 1 1 1 1 1 1 0 1 0 1 
18014 11 4610 1 1 1 0 1 1 0 1 1 1 1 
19014 11 4610 1 1 1 1 0 1 1 1 1 0 1 
20014 11 4610 1 0 1 1 1 1 1 1 0 1 1 
21014 11 4610 1 1 1 0 1 1 1 1 0 1 1 
22014 11 4610 0 1 1 1 1 1 1 1 1 1 0 
23014 11 4610 0 1 1 1 0 1 1 1 1 1 1 
24014 11 4610 1 1 0 1 1 1 1 1 1 1 0 
25014 11 4610 0 1 1 1 1 1 1 1 1 0 1 
1015 11 3393 1 1 1 1 1 1 0 0 1 1 1 
2015 11 3393 1 0 1 1 1 1 1 1 1 1 0 
3015 11 3393 0 0 1 1 1 1 1 1 1 1 1 
4015 11 3393 1 1 1 0 1 1 1 1 1 1 0 
5015 11 3393 0 0 1 1 1 1 1 1 1 1 1 
6015 11 3393 1 1 0 1 1 0 1 1 1 1 1 
7015 11 3393 1 1 1 1 1 0 1 0 1 1 1 
8015 11 3393 1 1 0 1 1 1 0 1 1 1 1 
9015 11 3393 1 1 1 0 1 1 1 0 1 1 1 
10015 11 3393 1 0 1 0 1 1 1 1 1 1 1 
11015 11 3393 1 1 1 1 1 1 0 1 0 1 1 
12015 11 3393 1 1 0 1 1 1 0 1 1 1 1 
13015 11 3393 0 1 1 1 1 1 1 0 1 1 1 
14015 11 3393 1 1 1 1 1 1 1 1 0 0 1 
15015 11 3393 1 1 1 1 1 1 0 1 0 1 1 
16015 11 3393 1 1 1 1 1 0 1 1 0 1 1 
17015 11 3393 1 1 1 1 0 0 1 1 1 1 1 
18015 11 3393 1 1 1 0 1 0 1 1 1 1 1 
19015 11 3393 1 1 1 1 1 1 1 1 1 0 0 
20015 11 3393 1 1 1 0 1 1 0 1 1 1 1 
21015 11 3393 0 1 1 1 1 1 1 1 1 0 1 
22015 11 3393 1 0 0 1 1 1 1 1 1 1 1 
23015 11 3393 1 1 1 1 0 1 1 1 1 1 0 
24015 11 3393 1 1 1 1 1 1 1 1 1 0 0 
25015 11 3393 0 1 0 1 1 1 1 1 1 1 1 
1016 11 4519 1 0 1 1 1 1 1 1 1 0 1 
2016 11 4519 1 1 1 1 1 1 1 0 0 1 1 
3016 11 4519 0 1 0 1 1 1 1 1 1 1 1 
4016 11 4519 0 1 1 1 1 1 0 1 1 1 1 
5016 11 4519 0 1 1 1 1 1 1 1 1 0 1 
6016 11 4519 1 1 1 1 1 1 1 0 1 0 1 
7016 11 4519 0 1 1 1 1 1 1 1 1 1 0 
8016 11 4519 0 1 1 1 1 0 1 1 1 1 1 
9016 11 4519 0 1 1 1 1 1 1 1 0 1 1 
10016 11 4519 1 1 1 1 0 1 1 1 1 0 1 
11016 11 4519 1 1 1 0 1 1 1 1 1 1 0 
12016 11 4519 1 1 1 1 1 1 1 1 0 0 1 
13016 11 4519 1 1 1 1 0 1 1 0 1 1 1 
14016 11 4519 0 0 1 1 1 1 1 1 1 1 1 
15016 11 4519 1 0 1 1 1 1 1 0 1 1 1 
16016 11 4519 1 1 1 1 1 0 1 1 1 1 0 
17016 11 4519 1 1 1 0 1 1 1 0 1 1 1 
18016 11 4519 1 1 1 1 1 0 0 1 1 1 1 
19016 11 4519 1 1 1 1 1 1 1 1 0 0 1 
20016 11 4519 1 1 1 1 1 0 1 1 1 1 0 
21016 11 4519 1 1 1 1 1 1 1 1 0 0 1 
22016 11 4519 1 1 1 0 1 1 1 0 1 1 1 
23016 11 4519 0 1 1 0 1 1 1 1 1 1 1 
24016 11 4519 0 1 1 1 1 1 1 1 1 1 0 
25016 11 4519 1 1 0 1 1 0 1 1 1 1 1 
1017 11 5230 1 1 1 1 1 0 0 1 1 1 1 
2017 11 5230 1 1 0 1 1 1 1 1 1 1 0 
3017 11 5230 1 0 1 1 1 1 1 1 0 1 1 
4017 11 5230 1 1 1 0 1 0 1 1 1 1 1 
5017 11 5230 0 1 1 1 1 1 1 0 1 1 1 
6017 11 5230 1 1 0 1 1 1 1 1 1 0 1 
7017 11 5230 1 1 1 1 0 1 0 1 1 1 1 
8017 11 5230 1 1 1 1 1 0 1 1 1 0 1 
9017 11 5230 1 1 1 1 1 1 1 0 1 1 0 
10017 11 5230 1 1 1 1 1 1 1 0 1 1 0 
11017 11 5230 0 1 1 0 1 1 1 1 1 1 1 
12017 11 5230 1 1 1 1 1 0 1 1 0 1 1 
13017 11 5230 1 1 1 1 1 1 1 1 0 0 1 
14017 11 5230 1 0 1 1 1 1 1 1 1 0 1 
15017 11 5230 0 0 1 1 1 1 1 1 1 1 1 
16017 11 5230 0 1 0 1 1 1 1 1 1 1 1 
17017 11 5230 0 1 1 1 1 1 1 1 0 1 1 
18017 11 5230 1 1 1 0 1 0 1 1 1 1 1 
19017 11 5230 1 0 1 1 1 1 1 0 1 1 1 
20017 11 5230 1 0 1 1 1 1 0 1 1 1 1 
21017 11 5230 1 1 1 0 1 1 0 1 1 1 1 
22017 11 5230 1 1 1 0 1 1 0 1 1 1 1 
23017 11 5230 1 1 1 1 1 1 0 0 1 1 1 
24017 11 5230 1 1 1 1 1 0 1 1 0 1 1 
25017 11 5230 1 1 0 1 1 1 1 1 1 0 1 
1018 11 4351 0 1 1 1 1 0 1 1 1 1 1 
2018 11 4351 1 1 1 1 1 1 1 1 0 0 1 
3018 11 4351 1 0 1 1 1 1 1 1 0 1 1 
4018 11 4351 0 1 1 1 1 1 0 1 1 1 1 
5018 11 4351 1 1 1 0 1 1 1 1 1 1 0 
6018 11 4351 1 1 1 0 1 0 1 1 1 1 1 
7018 11 4351 1 1 1 0 1 1 1 1 1 1 0 
8018 11 4351 1 1 1 0 1 1 1 0 1 1 1 
9018 11 4351 1 1 1 1 0 0 1 1 1 1 1 
10018 11 4351 1 1 0 1 1 1 1 1 0 1 1 
11018 11 4351 1 1 0 1 1 1 1 1 1 1 0 
12018 11 4351 1 1 1 0 1 1 0 1 1 1 1 
13018 11 4351 1 1 1 1 1 1 0 0 1 1 1 
14018 11 4351 1 1 1 1 1 1 0 1 1 0 1 
15018 11 4351 0 1 1 1 0 1 1 1 1 1 1 
16018 11 4351 0 0 1 1 1 1 1 1 1 1 1 
17018 11 4351 1 1 0 1 1 1 1 1 1 0 1 
18018 11 4351 1 1 0 0 1 1 1 1 1 1 1 
19018 11 4351 1 1 0 1 1 1 1 1 1 0 1 
20018 11 4351 1 0 1 0 1 1 1 1 1 1 1 
21018 11 4351 1 1 1 0 0 1 1 1 1 1 1 
22018 11 4351 0 1 1 1 0 1 1 1 1 1 1 
23018 11 4351 1 0 1 1 1 1 1 1 1 0 1 
24018 11 4351 0 1 1 1 1 1 1 1 0 1 1 
25018 11 4351 1 1 1 1 1 1 0 0 1 1 1 
1019 11 4947 1 0 1 1 1 0 1 0 1 1 1 
