69 12 5664 1 0 1 0 1 1 1 1 1 1 1 0 
70 12 6026 1 1 0 1 1 1 1 0 1 1 1 1 
71 12 6377 1 1 1 1 0 0 1 1 1 1 1 1 
72 12 4291 1 1 0 1 1 1 1 1 1 0 1 1 
73 12 6647 1 1 1 0 1 0 1 1 1 1 1 1 
74 12 4825 1 0 1 1 1 1 1 1 1 1 0 0 
75 12 5012 1 1 0 0 1 1 1 1 1 1 1 1 
76 12 6196 1 0 1 1 1 1 0 1 0 1 1 1 
77 12 5106 1 1 1 1 1 1 0 1 1 1 1 0 
78 12 6723 1 1 1 1 1 0 1 1 1 1 1 1 
79 12 6410 1 1 1 1 1 1 1 0 1 1 0 1 
80 12 4625 1 1 0 1 1 1 1 0 1 1 1 1 
81 12 6122 1 1 1 0 0 1 1 1 1 1 1 1 
82 12 5553 1 1 1 1 1 1 0 1 1 1 1 1 
83 12 5899 1 1 0 1 1 1 1 1 0 1 1 1 
84 12 6400 1 1 1 1 1 0 0 1 1 1 1 1 
85 12 5773 1 1 1 1 1 0 1 1 0 1 1 0 
86 12 5576 1 1 1 0 1 1 0 1 1 1 0 1 
87 12 6262 1 0 0 1 1 1 1 1 1 1 1 1 
88 12 6191 1 1 1 1 1 0 1 1 1 1 1 0 
89 12 6492 1 1 1 1 0 1 1 1 1 0 1 1 
90 12 5710 1 0 1 1 1 1 1 1 1 1 0 1 
91 12 6012 1 1 1 1 1 1 0 1 1 0 1 1 
92 12 3092 1 0 1 1 1 1 1 1 1 1 0 1 
93 12 5246 1 1 1 1 1 1 0 1 0 1 1 1 
94 12 6081 1 1 1 0 1 1 1 1 1 1 0 1 
95 12 5337 1 1 1 1 0 1 1 1 1 1 1 0 
96 12 5752 1 0 1 1 1 0 1 0 1 1 1 1 
97 12 6670 1 1 1 1 1 1 1 1 1 1 0 0 
98 12 6151 0 1 1 1 0 1 1 1 1 1 1 1 
99 12 5440 1 1 1 1 1 1 1 1 0 0 1 1 
100 12 6039 0 1 1 1 1 1 1 1 1 0 1 1 
101 12 5914 0 1 1 1 1 1 1 0 1 1 1 1 
102 12 6403 1 1 1 1 1 1 0 1 0 1 1 1 
103 12 6010 1 1 1 0 1 1 1 1 1 1 0 1 
104 12 4901 1 0 1 1 1 1 1 1 1 0 1 1 
105 12 5758 1 1 1 1 1 0 1 1 1 1 0 1 
106 12 5568 1 1 1 1 0 1 1 1 0 1 1 1 
107 12 4393 1 1 1 1 1 1 1 0 1 1 1 0 
108 12 4517 1 1 1 1 0 1 0 1 1 1 1 1 
109 12 5302 1 1 1 0 1 1 1 1 1 0 1 1 
110 12 7333 0 1 1 1 1 1 1 0 1 1 1 1 
111 12 5538 1 0 1 1 1 1 0 1 0 1 1 1 
112 12 6119 1 1 1 1 1 1 1 1 0 1 0 1 
113 12 5524 1 1 1 1 1 0 1 0 1 1 1 1 
114 12 5134 0 1 0 1 1 1 1 1 1 1 1 1 
115 12 5886 1 1 1 1 1 0 1 1 0 1 1 1 
116 12 4605 1 1 0 1 1 0 1 1 1 1 1 1 
117 12 5575 1 1 1 0 1 0 1 1 1 1 1 1 
118 12 5441 1 0 1 1 0 1 1 1 0 1 1 1 
119 12 5827 1 1 0 0 1 1 0 0 1 1 1 1 
120 12 6315 1 0 1 1 1 1 0 1 1 1 1 1 
121 12 5073 1 1 1 1 1 1 1 0 0 1 1 1 
122 12 4215 1 1 1 1 0 1 1 1 0 1 1 1 
123 12 5905 1 1 1 1 1 1 1 1 0 1 1 0 
124 12 6223 1 1 1 1 1 1 0 0 1 1 1 1 
125 12 6030 1 1 1 1 1 0 1 1 1 0 1 1 
126 12 7349 1 1 0 1 1 1 1 1 1 1 0 1 
127 12 4996 1 0 1 0 1 1 1 1 1 1 0 1 
128 12 6933 1 1 1 0 1 1 1 0 1 1 1 1 
129 12 5690 1 1 1 1 0 1 0 1 1 1 1 1 
130 12 6142 1 1 1 1 1 1 1 1 1 1 0 0 
131 12 6046 1 1 1 0 1 1 1 0 1 1 1 1 
132 12 5172 1 1 0 1 1 1 1 0 1 1 1 1 
133 12 4568 1 0 1 1 1 0 1 1 1 1 1 1 
134 12 7111 0 0 1 1 1 1 1 1 1 1 1 1 
135 12 5303 1 1 1 1 1 0 1 1 1 1 0 1 
136 12 4752 1 0 1 1 1 1 1 1 1 1 1 0 
137 12 5493 1 1 1 1 1 1 1 0 0 1 1 1 
138 12 5601 1 1 1 1 1 1 0 1 1 1 0 1 
139 12 5743 1 1 1 1 1 0 1 1 1 0 1 1 
140 12 4748 1 0 1 0 1 1 1 1 1 1 1 1 
141 12 6725 0 1 1 1 1 1 0 1 1 1 1 1 
142 12 6270 0 1 1 1 0 1 1 1 1 1 1 1 
143 12 6176 1 1 1 1 0 1 1 1 1 1 0 1 
144 12 6267 1 1 1 1 0 1 1 0 1 1 1 1 
145 12 5546 1 1 1 1 1 1 1 0 1 1 0 0 
146 12 4742 1 1 1 0 1 1 1 1 0 1 1 1 
147 12 4389 1 1 1 1 1 1 1 1 0 1 1 0 
148 12 3931 1 1 1 1 0 1 1 0 1 1 1 1 
149 12 6387 0 0 1 1 1 1 1 1 0 1 1 1 
150 12 6851 1 1 1 1 0 1 0 1 1 1 1 1 
151 12 6238 1 1 1 1 1 0 1 1 1 0 1 1 
152 12 7136 1 1 0 1 1 1 1 1 1 1 1 0 
153 12 6463 1 1 1 1 1 0 1 1 1 1 1 0 
154 12 6587 1 1 0 1 1 1 1 1 1 1 0 1 
155 12 4422 0 1 1 1 1 1 1 0 1 1 1 1 
156 12 6823 1 1 0 0 1 1 1 1 1 1 1 1 
157 12 5650 1 1 1 1 0 1 1 1 1 1 0 1 
158 12 6840 0 1 1 1 1 1 1 1 0 1 1 1 
159 12 6218 1 1 1 0 1 1 1 1 1 1 1 0 
160 12 6907 1 1 0 1 0 1 1 1 1 1 1 1 
161 12 5169 1 0 0 1 1 1 0 1 1 1 1 1 
162 12 5326 1 0 1 1 1 1 1 1 1 0 1 1 
163 12 5081 1 1 1 0 1 1 0 1 1 1 1 1 
164 12 4876 1 1 1 1 0 0 1 1 1 1 1 1 
165 12 5942 1 1 1 1 1 1 0 1 0 1 1 1 
166 12 5432 0 0 1 1 1 1 1 1 1 1 1 1 
167 12 4913 1 0 1 1 1 1 1 1 1 0 1 1 
168 12 5083 1 1 1 1 1 1 1 0 1 1 0 1 
169 12 5790 0 1 1 1 1 1 1 1 1 1 0 1 
170 12 4911 0 0 1 1 1 1 1 1 1 1 1 1 
171 12 6643 0 1 1 1 1 0 1 1 1 1 1 1 
172 12 5440 0 0 1 1 1 1 1 1 0 1 1 1 
173 12 6032 1 0 1 1 1 1 1 0 1 1 1 1 
174 12 5760 1 1 1 1 0 0 1 1 1 1 1 1 
175 12 4830 1 1 1 1 1 1 1 1 0 1 1 1 
176 12 6479 0 1 1 1 1 0 1 1 1 1 1 1 
177 12 5472 1 1 1 1 1 1 1 1 1 0 0 1 
178 12 4302 1 1 0 1 1 1 1 0 1 1 1 1 
179 12 5516 0 1 1 0 1 1 1 1 1 1 1 1 
180 12 5762 0 1 1 1 1 1 1 0 1 1 1 1 
181 12 5336 1 0 1 0 1 1 1 1 1 1 1 1 
182 12 5445 1 1 1 1 0 1 1 1 1 1 1 0 
183 12 6691 1 1 1 1 1 0 1 1 1 1 1 0 
184 12 5503 0 1 1 1 1 0 1 1 1 1 1 0 
185 12 4541 1 1 1 1 1 0 1 1 0 0 0 1 
186 12 4616 1 1 1 1 1 1 1 1 0 1 1 0 
187 12 5143 1 1 1 1 1 1 1 1 1 0 1 0 
188 12 5369 1 1 0 0 1 1 1 1 1 1 1 1 
189 12 7275 0 1 1 0 1 1 1 1 1 1 1 1 
190 12 6147 0 1 1 0 1 1 1 1 1 1 1 1 
191 12 5054 1 0 1 1 1 1 1 1 1 1 0 1 
192 12 6026 1 1 1 0 0 1 1 1 1 1 0 1 
193 12 6003 1 1 1 1 0 1 1 0 1 1 1 1 
194 12 5585 1 1 1 1 1 1 1 1 1 1 0 0 
195 12 5597 1 1 1 1 1 1 0 1 1 1 0 1 
196 12 6111 1 0 1 1 0 1 1 1 1 1 1 1 
197 12 6409 1 0 1 1 0 1 1 1 1 1 1 1 
198 12 5552 1 1 1 1 0 1 1 1 1 1 1 0 
199 12 6604 1 0 1 1 1 1 1 0 1 1 1 1 
200 12 7045 1 1 1 1 1 1 0 0 1 1 1 1 
