7004 12 5226 216 951 213 588 162 877 854 549 342 298 530 235 862 535 427 592 833 199 943 629 954 956 197 675
8004 12 5226 213 588 530 235 197 675 216 951 833 199 854 549 427 592 954 956 943 629 342 298 162 877 862 535
9004 12 5226 833 199 862 535 854 549 530 235 943 629 213 588 197 675 954 956 162 877 342 298 216 951 427 592
10004 12 5226 854 549 530 235 213 588 197 675 342 298 427 592 954 956 162 877 833 199 216 951 943 629 862 535
1005 12 4981 270 650 345 72 744 152 691 307 708 813 782 751 634 708 477 607 701 248 86 962 743 454 46 448
2005 12 4981 46 448 743 454 744 152 782 751 345 72 691 307 634 708 477 607 86 962 270 650 708 813 701 248
3005 12 4981 345 72 477 607 744 152 691 307 782 751 708 813 46 448 701 248 743 454 270 650 634 708 86 962
4005 12 4981 270 650 708 813 634 708 46 448 691 307 782 751 345 72 701 248 86 962 744 152 743 454 477 607
5005 12 4981 270 650 691 307 345 72 744 152 634 708 701 248 477 607 708 813 86 962 46 448 782 751 743 454
6005 12 4981 477 607 270 650 345 72 634 708 86 962 46 448 782 751 743 454 691 307 744 152 701 248 708 813
7005 12 4981 708 813 743 454 634 708 744 152 691 307 782 751 345 72 477 607 270 650 701 248 46 448 86 962
8005 12 4981 744 152 46 448 345 72 477 607 782 751 708 813 743 454 634 708 270 650 701 248 86 962 691 307
9005 12 4981 86 962 691 307 634 708 744 152 708 813 701 248 270 650 345 72 46 448 477 607 743 454 782 751
10005 12 4981 701 248 708 813 782 751 270 650 634 708 477 607 86 962 744 152 743 454 345 72 691 307 46 448
1006 12 5028 471 571 768 108 539 332 818 740 350 905 316 175 780 466 543 693 330 137 305 682 867 722 198 620
2006 12 5028 316 175 539 332 780 466 350 905 543 693 471 571 305 682 768 108 818 740 330 137 867 722 198 620
3006 12 5028 867 722 471 571 305 682 330 137 543 693 316 175 818 740 539 332 198 620 780 466 350 905 768 108
4006 12 5028 350 905 780 466 330 137 768 108 543 693 867 722 316 175 471 571 539 332 198 620 818 740 305 682
5006 12 5028 539 332 867 722 818 740 198 620 471 571 316 175 330 137 305 682 780 466 543 693 350 905 768 108
6006 12 5028 768 108 818 740 539 332 350 905 471 571 198 620 316 175 543 693 867 722 780 466 330 137 305 682
7006 12 5028 330 137 471 571 818 740 780 466 539 332 543 693 305 682 316 175 198 620 768 108 350 905 867 722
8006 12 5028 818 740 539 332 350 905 543 693 768 108 867 722 305 682 780 466 198 620 330 137 471 571 316 175
9006 12 5028 543 693 768 108 818 740 471 571 867 722 316 175 350 905 780 466 198 620 305 682 330 137 539 332
10006 12 5028 305 682 539 332 471 571 350 905 316 175 780 466 818 740 543 693 867 722 198 620 768 108 330 137
1007 12 5984 100 643 392 261 966 208 950 666 927 516 48 322 638 944 982 379 437 672 313 928 933 503 795 219
2007 12 5984 392 261 48 322 927 516 437 672 933 503 966 208 795 219 313 928 982 379 638 944 100 643 950 666
3007 12 5984 982 379 933 503 313 928 950 666 795 219 638 944 48 322 966 208 437 672 927 516 392 261 100 643
4007 12 5984 48 322 933 503 950 666 437 672 100 643 966 208 795 219 982 379 392 261 313 928 638 944 927 516
5007 12 5984 982 379 437 672 933 503 48 322 100 643 638 944 313 928 966 208 795 219 927 516 950 666 392 261
6007 12 5984 437 672 966 208 982 379 313 928 48 322 392 261 927 516 933 503 638 944 100 643 950 666 795 219
7007 12 5984 638 944 982 379 933 503 48 322 950 666 437 672 927 516 795 219 313 928 392 261 966 208 100 643
8007 12 5984 100 643 933 503 313 928 950 666 982 379 795 219 392 261 638 944 927 516 48 322 437 672 966 208
9007 12 5984 313 928 100 643 48 322 392 261 950 666 982 379 933 503 638 944 927 516 966 208 437 672 795 219
10007 12 5984 437 672 927 516 795 219 313 928 638 944 392 261 982 379 48 322 100 643 950 666 966 208 933 503
1008 12 6126 773 138 839 228 617 484 102 776 886 773 731 68 866 639 184 260 770 774 575 801 906 96 409 553
2008 12 6126 906 96 886 773 839 228 102 776 773 138 770 774 409 553 866 639 617 484 575 801 731 68 184 260
3008 12 6126 770 774 839 228 617 484 409 553 184 260 102 776 575 801 866 639 906 96 886 773 731 68 773 138
4008 12 6126 770 774 731 68 102 776 575 801 906 96 184 260 886 773 409 553 617 484 773 138 866 639 839 228
5008 12 6126 575 801 731 68 770 774 617 484 839 228 866 639 886 773 102 776 409 553 906 96 773 138 184 260
6008 12 6126 617 484 866 639 773 138 770 774 184 260 906 96 839 228 575 801 409 553 731 68 102 776 886 773
7008 12 6126 773 138 839 228 866 639 906 96 184 260 731 68 575 801 617 484 770 774 102 776 886 773 409 553
8008 12 6126 770 774 906 96 839 228 886 773 102 776 409 553 184 260 731 68 866 639 575 801 617 484 773 138
9008 12 6126 184 260 866 639 886 773 770 774 731 68 617 484 839 228 773 138 575 801 102 776 906 96 409 553
10008 12 6126 102 776 906 96 617 484 886 773 409 553 839 228 731 68 184 260 770 774 866 639 773 138 575 801
1009 12 5468 161 628 796 605 784 634 692 475 162 754 887 791 476 188 872 399 268 382 65 99 904 558 769 132
2009 12 5468 476 188 796 605 162 754 872 399 904 558 692 475 161 628 784 634 268 382 769 132 65 99 887 791
3009 12 5468 161 628 268 382 796 605 887 791 904 558 769 132 872 399 162 754 784 634 692 475 476 188 65 99
4009 12 5468 268 382 692 475 65 99 887 791 872 399 161 628 796 605 784 634 904 558 476 188 769 132 162 754
5009 12 5468 268 382 796 605 65 99 162 754 692 475 769 132 904 558 887 791 872 399 476 188 784 634 161 628
6009 12 5468 769 132 161 628 692 475 476 188 784 634 162 754 872 399 65 99 904 558 887 791 796 605 268 382
7009 12 5468 65 99 784 634 872 399 904 558 268 382 796 605 692 475 887 791 769 132 161 628 476 188 162 754
8009 12 5468 784 634 161 628 904 558 769 132 872 399 887 791 65 99 162 754 476 188 796 605 268 382 692 475
9009 12 5468 887 791 268 382 692 475 162 754 872 399 476 188 769 132 161 628 784 634 904 558 796 605 65 99
10009 12 5468 769 132 887 791 162 754 268 382 784 634 476 188 692 475 796 605 904 558 65 99 161 628 872 399
1010 12 5368 635 646 125 637 796 283 44 890 435 676 877 324 770 586 454 264 63 383 645 528 919 232 948 266
2010 12 5368 948 266 435 676 44 890 635 646 454 264 125 637 877 324 796 283 63 383 919 232 770 586 645 528
3010 12 5368 125 637 454 264 877 324 63 383 635 646 645 528 919 232 44 890 796 283 435 676 770 586 948 266
4010 12 5368 919 232 770 586 435 676 645 528 948 266 63 383 44 890 877 324 635 646 796 283 454 264 125 637
5010 12 5368 454 264 770 586 44 890 635 646 435 676 63 383 919 232 796 283 125 637 948 266 645 528 877 324
6010 12 5368 770 586 877 324 645 528 44 890 635 646 454 264 63 383 948 266 796 283 435 676 125 637 919 232
7010 12 5368 125 637 435 676 44 890 948 266 645 528 454 264 770 586 796 283 635 646 919 232 877 324 63 383
8010 12 5368 877 324 44 890 645 528 435 676 63 383 635 646 770 586 919 232 796 283 948 266 454 264 125 637
9010 12 5368 877 324 635 646 63 383 796 283 919 232 454 264 435 676 770 586 948 266 645 528 125 637 44 890
10010 12 5368 877 324 645 528 44 890 435 676 770 586 63 383 454 264 635 646 919 232 948 266 796 283 125 637
1011 12 5367 586 309 430 341 242 343 575 577 502 863 698 826 809 657 642 853 980 751 471 375 660 171 114 599
2011 12 5367 980 751 575 577 809 657 698 826 430 341 586 309 642 853 471 375 114 599 502 863 660 171 242 343
3011 12 5367 698 826 114 599 575 577 980 751 242 343 586 309 809 657 642 853 502 863 660 171 471 375 430 341
4011 12 5367 698 826 502 863 471 375 242 343 660 171 430 341 809 657 642 853 586 309 575 577 114 599 980 751
5011 12 5367 471 375 114 599 809 657 660 171 980 751 586 309 242 343 642 853 698 826 502 863 575 577 430 341
6011 12 5367 575 577 471 375 660 171 114 599 642 853 980 751 430 341 242 343 809 657 698 826 502 863 586 309
7011 12 5367 430 341 502 863 586 309 660 171 642 853 242 343 980 751 698 826 809 657 114 599 575 577 471 375
8011 12 5367 502 863 660 171 114 599 242 343 575 577 430 341 471 375 586 309 809 657 980 751 698 826 642 853
9011 12 5367 430 341 575 577 242 343 660 171 586 309 114 599 471 375 502 863 980 751 698 826 642 853 809 657
10011 12 5367 575 577 471 375 114 599 698 826 980 751 502 863 660 171 642 853 242 343 430 341 809 657 586 309
1012 12 5756 911 875 518 398 553 423 849 167 226 300 579 933 705 265 503 970 980 457 992 185 185 232 194 990
2012 12 5756 980 457 849 167 503 970 553 423 518 398 911 875 579 933 185 232 705 265 194 990 226 300 992 185
3012 12 5756 705 265 980 457 553 423 194 990 226 300 849 167 503 970 579 933 185 232 518 398 911 875 992 185
4012 12 5756 579 933 503 970 992 185 849 167 705 265 518 398 911 875 226 300 185 232 553 423 980 457 194 990
5012 12 5756 194 990 226 300 849 167 579 933 503 970 980 457 911 875 185 232 992 185 553 423 518 398 705 265
6012 12 5756 226 300 992 185 579 933 518 398 553 423 849 167 194 990 705 265 503 970 185 232 911 875 980 457
7012 12 5756 194 990 185 232 503 970 518 398 553 423 226 300 992 185 705 265 911 875 980 457 849 167 579 933
8012 12 5756 705 265 911 875 226 300 503 970 185 232 980 457 579 933 849 167 553 423 194 990 992 185 518 398
9012 12 5756 194 990 849 167 705 265 980 457 185 232 911 875 579 933 992 185 553 423 518 398 226 300 503 970
10012 12 5756 980 457 518 398 553 423 503 970 705 265 579 933 992 185 226 300 194 990 911 875 849 167 185 232
1013 12 4289 223 434 301 387 944 218 75 909 511 281 319 663 166 80 183 710 701 97 777 408 917 859 245 943
2013 12 4289 166 80 245 943 701 97 75 909 944 218 319 663 301 387 511 281 183 710 777 408 223 434 917 859
3013 12 4289 75 909 777 408 944 218 319 663 166 80 223 434 701 97 301 387 917 859 183 710 245 943 511 281
4013 12 4289 944 218 75 909 166 80 701 97 301 387 511 281 917 859 223 434 777 408 245 943 183 710 319 663
5013 12 4289 183 710 223 434 75 909 301 387 701 97 917 859 166 80 511 281 944 218 319 663 245 943 777 408
6013 12 4289 183 710 701 97 319 663 777 408 166 80 944 218 245 943 75 909 223 434 301 387 917 859 511 281
7013 12 4289 944 218 245 943 319 663 166 80 917 859 301 387 511 281 777 408 183 710 223 434 701 97 75 909
8013 12 4289 701 97 917 859 301 387 166 80 183 710 245 943 944 218 777 408 223 434 511 281 75 909 319 663
9013 12 4289 183 710 223 434 245 943 75 909 777 408 301 387 701 97 319 663 166 80 944 218 917 859 511 281
10013 12 4289 245 943 944 218 223 434 75 909 301 387 701 97 511 281 917 859 166 80 183 710 777 408 319 663
1014 12 3906 459 925 448 631 354 10 332 361 539 841 529 203 67 807 157 295 379 631 104 559 534 223 981 288
2014 12 3906 529 203 379 631 539 841 448 631 67 807 354 10 534 223 157 295 981 288 332 361 104 559 459 925
3014 12 3906 448 631 981 288 332 361 459 925 529 203 534 223 67 807 354 10 379 631 104 559 539 841 157 295
4014 12 3906 332 361 459 925 529 203 104 559 157 295 534 223 379 631 539 841 354 10 448 631 67 807 981 288
5014 12 3906 157 295 379 631 104 559 539 841 332 361 459 925 354 10 67 807 981 288 534 223 529 203 448 631
6014 12 3906 981 288 332 361 539 841 67 807 534 223 379 631 529 203 157 295 104 559 459 925 354 10 448 631
7014 12 3906 529 203 459 925 539 841 104 559 332 361 379 631 67 807 981 288 534 223 157 295 448 631 354 10
8014 12 3906 981 288 534 223 67 807 332 361 157 295 539 841 354 10 104 559 379 631 459 925 529 203 448 631
9014 12 3906 354 10 981 288 529 203 379 631 157 295 104 559 539 841 448 631 534 223 332 361 67 807 459 925
10014 12 3906 157 295 529 203 981 288 539 841 459 925 379 631 354 10 104 559 67 807 332 361 448 631 534 223
1015 12 4634 857 845 822 402 711 403 124 785 71 480 813 615 801 823 167 490 468 454 789 84 118 990 52 810
2015 12 4634 801 823 789 84 857 845 124 785 118 990 822 402 52 810 813 615 711 403 167 490 468 454 71 480
3015 12 4634 71 480 118 990 857 845 789 84 52 810 801 823 468 454 124 785 167 490 813 615 822 402 711 403
4015 12 4634 801 823 468 454 711 403 118 990 52 810 71 480 167 490 822 402 124 785 789 84 813 615 857 845
5015 12 4634 118 990 801 823 468 454 789 84 71 480 822 402 857 845 52 810 124 785 813 615 711 403 167 490
6015 12 4634 801 823 52 810 711 403 822 402 468 454 167 490 124 785 71 480 813 615 857 845 789 84 118 990
7015 12 4634 468 454 167 490 118 990 71 480 813 615 801 823 789 84 711 403 52 810 857 845 822 402 124 785
8015 12 4634 813 615 789 84 857 845 71 480 801 823 711 403 52 810 124 785 118 990 167 490 468 454 822 402
9015 12 4634 822 402 789 84 124 785 857 845 52 810 711 403 167 490 468 454 118 990 71 480 813 615 801 823
10015 12 4634 789 84 711 403 468 454 124 785 822 402 52 810 857 845 167 490 71 480 118 990 801 823 813 615
1016 12 4660 406 243 225 384 366 297 150 119 498 423 947 670 498 312 927 890 256 237 870 326 173 62 509 806
2016 12 4660 366 297 870 326 498 312 509 806 947 670 173 62 256 237 225 384 498 423 927 890 406 243 150 119
3016 12 4660 498 423 947 670 366 297 498 312 927 890 173 62 225 384 406 243 150 119 509 806 256 237 870 326
4016 12 4660 509 806 947 670 256 237 498 423 498 312 225 384 927 890 150 119 173 62 366 297 406 243 870 326
5016 12 4660 927 890 225 384 947 670 498 423 509 806 366 297 870 326 498 312 150 119 256 237 173 62 406 243
6016 12 4660 150 119 509 806 498 423 173 62 406 243 498 312 927 890 256 237 947 670 366 297 870 326 225 384
7016 12 4660 498 423 256 237 947 670 225 384 150 119 927 890 406 243 509 806 173 62 498 312 366 297 870 326
8016 12 4660 927 890 870 326 498 312 225 384 406 243 256 237 173 62 509 806 947 670 498 423 366 297 150 119
9016 12 4660 509 806 366 297 498 312 173 62 498 423 256 237 947 670 927 890 225 384 870 326 406 243 150 119
10016 12 4660 947 670 150 119 870 326 927 890 173 62 406 243 498 423 225 384 256 237 366 297 509 806 498 312
1017 12 4248 604 401 719 88 110 263 801 385 386 962 622 462 378 940 300 573 274 119 440 701 443 990 234 879
2017 12 4248 274 119 440 701 719 88 801 385 234 879 300 573 443 990 378 940 386 962 110 263 604 401 622 462
3017 12 4248 300 573 378 940 386 962 234 879 274 119 440 701 801 385 622 462 110 263 604 401 719 88 443 990
4017 12 4248 443 990 378 940 604 401 274 119 234 879 719 88 386 962 110 263 300 573 440 701 622 462 801 385
5017 12 4248 274 119 801 385 378 940 234 879 443 990 622 462 110 263 386 962 604 401 300 573 440 701 719 88
6017 12 4248 440 701 274 119 234 879 110 263 622 462 443 990 719 88 386 962 300 573 604 401 801 385 378 940
7017 12 4248 386 962 440 701 234 879 801 385 110 263 378 940 604 401 622 462 300 573 719 88 274 119 443 990
8017 12 4248 274 119 719 88 801 385 386 962 622 462 110 263 300 573 604 401 440 701 378 940 443 990 234 879
9017 12 4248 274 119 622 462 801 385 440 701 443 990 378 940 110 263 386 962 719 88 604 401 300 573 234 879
10017 12 4248 440 701 386 962 300 573 274 119 622 462 443 990 719 88 801 385 378 940 604 401 234 879 110 263
1018 12 3175 317 98 296 258 677 910 8 928 994 340 42 659 170 142 330 348 4 945 320 933 243 269 568 642
2018 12 3175 170 142 330 348 4 945 317 98 296 258 568 642 8 928 677 910 994 340 42 659 320 933 243 269
3018 12 3175 317 98 42 659 320 933 170 142 8 928 994 340 330 348 568 642 296 258 677 910 243 269 4 945
4018 12 3175 994 340 243 269 296 258 330 348 8 928 320 933 677 910 42 659 568 642 4 945 317 98 170 142
5018 12 3175 568 642 317 98 320 933 296 258 243 269 994 340 677 910 170 142 42 659 4 945 8 928 330 348
6018 12 3175 677 910 8 928 170 142 320 933 243 269 330 348 317 98 42 659 296 258 4 945 994 340 568 642
7018 12 3175 330 348 320 933 296 258 243 269 568 642 4 945 42 659 317 98 994 340 677 910 8 928 170 142
8018 12 3175 994 340 170 142 243 269 8 928 330 348 42 659 320 933 317 98 296 258 677 910 568 642 4 945
9018 12 3175 317 98 994 340 8 928 330 348 4 945 677 910 568 642 296 258 170 142 243 269 320 933 42 659
10018 12 3175 170 142 330 348 994 340 4 945 320 933 243 269 8 928 296 258 42 659 568 642 317 98 677 910
1019 12 4184 580 918 392 599 1000 324 15 276 6 788 801 895 976 313 93 58 852 54 34 253 289 817 192 746
2019 12 4184 580 918 976 313 801 895 852 54 1000 324 15 276 93 58 392 599 289 817 34 253 192 746 6 788
3019 12 4184 192 746 392 599 15 276 289 817 6 788 852 54 801 895 976 313 34 253 1000 324 580 918 93 58
4019 12 4184 34 253 801 895 6 788 976 313 289 817 852 54 580 918 1000 324 93 58 392 599 192 746 15 276
5019 12 4184 580 918 801 895 1000 324 289 817 93 58 6 788 392 599 34 253 192 746 852 54 976 313 15 276
6019 12 4184 801 895 93 58 976 313 392 599 852 54 15 276 34 253 289 817 192 746 6 788 1000 324 580 918
7019 12 4184 852 54 976 313 192 746 1000 324 289 817 580 918 392 599 15 276 34 253 6 788 801 895 93 58
8019 12 4184 15 276 34 253 976 313 289 817 1000 324 93 58 801 895 192 746 852 54 580 918 392 599 6 788
9019 12 4184 192 746 15 276 93 58 580 918 392 599 34 253 801 895 852 54 289 817 6 788 976 313 1000 324
10019 12 4184 289 817 1000 324 6 788 15 276 392 599 801 895 93 58 852 54 580 918 34 253 192 746 976 313
1020 12 5210 260 209 855 1 207 928 898 379 632 98 332 429 537 489 660 7 71 150 774 316 324 982 963 356
2020 12 5210 71 150 963 356 660 7 207 928 324 982 632 98 260 209 537 489 774 316 855 1 332 429 898 379
3020 12 5210 324 982 260 209 332 429 774 316 963 356 632 98 660 7 71 150 207 928 898 379 537 489 855 1
4020 12 5210 260 209 774 316 207 928 660 7 332 429 537 489 963 356 324 982 898 379 71 150 632 98 855 1
5020 12 5210 324 982 898 379 632 98 207 928 963 356 774 316 660 7 332 429 71 150 260 209 855 1 537 489
6020 12 5210 207 928 898 379 537 489 632 98 324 982 332 429 963 356 660 7 855 1 774 316 71 150 260 209
7020 12 5210 963 356 71 150 332 429 324 982 855 1 898 379 207 928 774 316 660 7 537 489 632 98 260 209
8020 12 5210 207 928 537 489 774 316 855 1 660 7 260 209 898 379 71 150 963 356 324 982 332 429 632 98
9020 12 5210 324 982 537 489 660 7 774 316 963 356 71 150 332 429 207 928 260 209 855 1 898 379 632 98
10020 12 5210 963 356 855 1 660 7 632 98 537 489 324 982 332 429 260 209 898 379 71 150 774 316 207 928
1021 12 5667 963 602 836 472 501 221 839 557 632 896 348 67 557 151 120 773 706 781 386 278 321 765 875 472
2021 12 5667 632 896 386 278 348 67 963 602 836 472 120 773 321 765 557 151 706 781 839 557 875 472 501 221
3021 12 5667 321 765 632 896 839 557 557 151 501 221 706 781 963 602 386 278 120 773 875 472 836 472 348 67
4021 12 5667 120 773 501 221 839 557 348 67 706 781 632 896 836 472 875 472 321 765 557 151 386 278 963 602
5021 12 5667 963 602 836 472 348 67 706 781 321 765 839 557 557 151 632 896 386 278 120 773 501 221 875 472
6021 12 5667 501 221 706 781 632 896 836 472 557 151 348 67 386 278 120 773 839 557 963 602 875 472 321 765
7021 12 5667 120 773 839 557 706 781 557 151 836 472 875 472 501 221 386 278 348 67 963 602 632 896 321 765
8021 12 5667 632 896 839 557 321 765 875 472 706 781 557 151 501 221 120 773 348 67 963 602 386 278 836 472
9021 12 5667 321 765 501 221 836 472 386 278 120 773 839 557 557 151 632 896 348 67 963 602 875 472 706 781
10021 12 5667 386 278 836 472 348 67 557 151 875 472 632 896 839 557 120 773 963 602 706 781 321 765 501 221
1022 12 6248 973 592 151 884 635 481 591 448 955 376 653 904 882 175 473 302 194 141 658 83 646 867 999 595
2022 12 6248 882 175 653 904 999 595 955 376 973 592 194 141 473 302 658 83 591 448 646 867 151 884 635 481
3022 12 6248 653 904 973 592 658 83 151 884 473 302 882 175 635 481 591 448 194 141 955 376 999 595 646 867
4022 12 6248 882 175 473 302 646 867 151 884 591 448 999 595 635 481 658 83 973 592 653 904 955 376 194 141
5022 12 6248 973 592 882 175 658 83 653 904 473 302 635 481 646 867 591 448 999 595 151 884 194 141 955 376
6022 12 6248 473 302 591 448 194 141 151 884 658 83 882 175 635 481 955 376 653 904 999 595 646 867 973 592
7022 12 6248 973 592 653 904 151 884 591 448 955 376 473 302 882 175 635 481 999 595 194 141 646 867 658 83
8022 12 6248 151 884 882 175 653 904 973 592 955 376 473 302 635 481 658 83 646 867 591 448 999 595 194 141
9022 12 6248 658 83 955 376 646 867 591 448 151 884 194 141 882 175 999 595 635 481 473 302 653 904 973 592
10022 12 6248 591 448 882 175 635 481 973 592 999 595 194 141 955 376 473 302 658 83 646 867 151 884 653 904
1023 12 3723 912 429 172 494 165 440 249 524 961 473 188 228 164 957 119 505 153 420 210 385 594 291 767 590
2023 12 3723 164 957 210 385 594 291 188 228 172 494 153 420 249 524 767 590 119 505 165 440 961 473 912 429
3023 12 3723 165 440 164 957 249 524 188 228 961 473 767 590 912 429 119 505 153 420 172 494 210 385 594 291
4023 12 3723 767 590 594 291 912 429 961 473 172 494 188 228 210 385 165 440 119 505 153 420 249 524 164 957
5023 12 3723 961 473 165 440 249 524 767 590 119 505 188 228 172 494 912 429 153 420 594 291 164 957 210 385
6023 12 3723 164 957 188 228 165 440 594 291 249 524 210 385 767 590 153 420 172 494 119 505 912 429 961 473
7023 12 3723 210 385 249 524 153 420 594 291 767 590 119 505 912 429 172 494 165 440 164 957 188 228 961 473
8023 12 3723 164 957 961 473 210 385 188 228 119 505 165 440 912 429 172 494 249 524 767 590 153 420 594 291
9023 12 3723 767 590 165 440 164 957 172 494 188 228 153 420 594 291 249 524 210 385 912 429 119 505 961 473
10023 12 3723 249 524 153 420 188 228 210 385 119 505 594 291 172 494 961 473 912 429 165 440 164 957 767 590
1024 12 5528 376 695 815 362 724 393 51 851 780 921 169 898 697 633 789 415 407 100 439 898 768 120 896 799
2024 12 5528 896 799 780 921 376 695 768 120 169 898 407 100 724 393 697 633 815 362 51 851 789 415 439 898
3024 12 5528 815 362 896 799 376 695 768 120 51 851 407 100 724 393 439 898 780 921 169 898 697 633 789 415
4024 12 5528 376 695 697 633 439 898 780 921 896 799 724 393 789 415 407 100 768 120 815 362 169 898 51 851
5024 12 5528 407 100 780 921 169 898 789 415 724 393 697 633 768 120 896 799 815 362 376 695 439 898 51 851
6024 12 5528 407 100 896 799 780 921 169 898 768 120 789 415 815 362 439 898 697 633 376 695 51 851 724 393
7024 12 5528 815 362 724 393 768 120 169 898 896 799 376 695 789 415 51 851 697 633 407 100 439 898 780 921
8024 12 5528 697 633 376 695 789 415 407 100 768 120 780 921 169 898 439 898 51 851 815 362 724 393 896 799
9024 12 5528 789 415 439 898 815 362 768 120 780 921 51 851 724 393 697 633 896 799 407 100 169 898 376 695
10024 12 5528 896 799 780 921 724 393 815 362 376 695 51 851 789 415 407 100 768 120 169 898 697 633 439 898
1025 12 5276 55 413 238 711 798 3 932 75 116 904 940 935 536 877 751 798 736 826 163 959 915 318 416 865
2025 12 5276 536 877 932 75 238 711 751 798 736 826 116 904 940 935 798 3 163 959 55 413 915 318 416 865
3025 12 5276 932 75 798 3 116 904 751 798 940 935 915 318 736 826 416 865 55 413 163 959 536 877 238 711
4025 12 5276 798 3 940 935 736 826 932 75 915 318 416 865 55 413 238 711 751 798 116 904 163 959 536 877
5025 12 5276 736 826 163 959 55 413 940 935 915 318 416 865 751 798 116 904 798 3 536 877 238 711 932 75
6025 12 5276 116 904 915 318 751 798 798 3 163 959 536 877 55 413 932 75 736 826 416 865 238 711 940 935
7025 12 5276 736 826 915 318 238 711 940 935 751 798 416 865 163 959 798 3 116 904 55 413 536 877 932 75
8025 12 5276 940 935 536 877 238 711 163 959 751 798 416 865 55 413 116 904 915 318 736 826 932 75 798 3
9025 12 5276 736 826 416 865 798 3 238 711 940 935 55 413 915 318 932 75 163 959 116 904 751 798 536 877
