4002 16 5548 671 170 936 520 30 852 89 800 602 978 470 731 401 543 572 548 334 130 32 657 350 189 200 486 297 690 610 89 702 506 640 790
5002 16 5548 334 130 640 790 936 520 671 170 30 852 572 548 602 978 702 506 297 690 200 486 32 657 89 800 350 189 610 89 470 731 401 543
6002 16 5548 671 170 702 506 401 543 572 548 610 89 200 486 297 690 936 520 602 978 640 790 89 800 470 731 334 130 350 189 32 657 30 852
7002 16 5548 702 506 200 486 936 520 334 130 671 170 401 543 350 189 470 731 89 800 32 657 572 548 640 790 610 89 30 852 602 978 297 690
8002 16 5548 602 978 350 189 936 520 334 130 30 852 200 486 640 790 32 657 572 548 610 89 401 543 671 170 702 506 89 800 470 731 297 690
9002 16 5548 572 548 30 852 297 690 640 790 610 89 89 800 334 130 602 978 470 731 401 543 702 506 936 520 671 170 200 486 32 657 350 189
10002 16 5548 572 548 200 486 30 852 470 731 401 543 610 89 32 657 334 130 640 790 350 189 602 978 297 690 89 800 702 506 936 520 671 170
11002 16 5548 401 543 572 548 334 130 32 657 640 790 30 852 671 170 470 731 610 89 702 506 89 800 602 978 297 690 350 189 936 520 200 486
12002 16 5548 671 170 32 657 572 548 702 506 350 189 936 520 334 130 602 978 470 731 30 852 297 690 401 543 200 486 610 89 89 800 640 790
13002 16 5548 32 657 936 520 702 506 470 731 640 790 572 548 401 543 602 978 297 690 610 89 200 486 671 170 350 189 89 800 334 130 30 852
14002 16 5548 401 543 30 852 200 486 297 690 610 89 572 548 350 189 602 978 936 520 702 506 671 170 32 657 89 800 470 731 640 790 334 130
15002 16 5548 610 89 401 543 334 130 602 978 297 690 350 189 572 548 200 486 89 800 470 731 32 657 30 852 936 520 702 506 640 790 671 170
1003 16 7493 549 943 199 216 535 833 294 654 675 342 70 354 235 197 741 162 298 854 629 954 951 427 588 862 877 530 833 829 956 213 937 59
2003 16 7493 675 342 294 654 877 530 833 829 956 213 937 59 629 954 741 162 549 943 535 833 70 354 235 197 199 216 588 862 951 427 298 854
3003 16 7493 294 654 298 854 629 954 235 197 956 213 549 943 70 354 588 862 877 530 833 829 675 342 937 59 199 216 741 162 535 833 951 427
4003 16 7493 877 530 294 654 629 954 956 213 675 342 199 216 741 162 535 833 549 943 937 59 235 197 951 427 588 862 70 354 833 829 298 854
5003 16 7493 549 943 956 213 235 197 833 829 294 654 629 954 937 59 741 162 675 342 588 862 70 354 535 833 199 216 298 854 951 427 877 530
6003 16 7493 833 829 549 943 535 833 951 427 877 530 235 197 956 213 675 342 199 216 741 162 70 354 294 654 937 59 629 954 588 862 298 854
7003 16 7493 877 530 298 854 675 342 549 943 294 654 833 829 70 354 937 59 199 216 629 954 588 862 741 162 535 833 951 427 956 213 235 197
8003 16 7493 549 943 294 654 629 954 833 829 675 342 235 197 588 862 199 216 741 162 70 354 535 833 937 59 956 213 298 854 951 427 877 530
9003 16 7493 833 829 588 862 951 427 741 162 70 354 298 854 199 216 629 954 535 833 294 654 877 530 675 342 937 59 549 943 235 197 956 213
10003 16 7493 951 427 235 197 833 829 588 862 549 943 294 654 877 530 629 954 675 342 70 354 937 59 956 213 741 162 199 216 298 854 535 833
11003 16 7493 956 213 199 216 70 354 298 854 294 654 535 833 629 954 549 943 588 862 833 829 675 342 937 59 235 197 877 530 741 162 951 427
12003 16 7493 199 216 741 162 629 954 70 354 235 197 535 833 675 342 951 427 549 943 956 213 877 530 937 59 294 654 833 829 588 862 298 854
13003 16 7493 535 833 937 59 588 862 70 354 629 954 199 216 956 213 675 342 877 530 741 162 549 943 235 197 294 654 298 854 833 829 951 427
14003 16 7493 588 862 70 354 235 197 877 530 298 854 951 427 675 342 549 943 741 162 535 833 956 213 629 954 937 59 294 654 199 216 833 829
15003 16 7493 675 342 549 943 833 829 951 427 956 213 877 530 294 654 235 197 298 854 199 216 741 162 629 954 588 862 937 59 70 354 535 833
1004 16 6743 543 693 152 138 780 466 307 708 708 701 67 345 751 691 962 477 813 46 72 270 867 722 248 86 650 634 454 782 448 744 607 743
2004 16 6743 454 782 67 345 448 744 867 722 708 701 751 691 248 86 607 743 152 138 780 466 962 477 72 270 543 693 307 708 650 634 813 46
3004 16 6743 867 722 454 782 152 138 67 345 543 693 962 477 708 701 72 270 307 708 248 86 751 691 650 634 607 743 780 466 448 744 813 46
4004 16 6743 448 744 307 708 67 345 607 743 708 701 962 477 780 466 72 270 152 138 751 691 867 722 543 693 454 782 813 46 650 634 248 86
5004 16 6743 152 138 650 634 248 86 708 701 543 693 780 466 607 743 867 722 454 782 67 345 962 477 72 270 307 708 813 46 448 744 751 691
6004 16 6743 72 270 607 743 780 466 248 86 962 477 650 634 708 701 448 744 152 138 867 722 813 46 751 691 454 782 67 345 307 708 543 693
7004 16 6743 67 345 307 708 248 86 72 270 454 782 813 46 152 138 867 722 650 634 962 477 751 691 780 466 543 693 448 744 607 743 708 701
8004 16 6743 650 634 607 743 867 722 813 46 454 782 448 744 780 466 708 701 307 708 67 345 152 138 543 693 72 270 751 691 248 86 962 477
9004 16 6743 448 744 248 86 650 634 152 138 454 782 67 345 780 466 543 693 307 708 962 477 72 270 813 46 607 743 708 701 867 722 751 691
10004 16 6743 780 466 152 138 607 743 962 477 543 693 67 345 454 782 650 634 751 691 867 722 72 270 448 744 813 46 307 708 708 701 248 86
11004 16 6743 543 693 650 634 708 701 307 708 248 86 448 744 607 743 813 46 751 691 867 722 152 138 72 270 454 782 67 345 962 477 780 466
12004 16 6743 543 693 72 270 607 743 448 744 813 46 650 634 780 466 67 345 867 722 152 138 708 701 962 477 751 691 307 708 454 782 248 86
13004 16 6743 152 138 607 743 962 477 543 693 751 691 780 466 708 701 72 270 307 708 448 744 248 86 813 46 454 782 650 634 867 722 67 345
14004 16 6743 867 722 708 701 607 743 67 345 962 477 543 693 813 46 780 466 454 782 307 708 248 86 448 744 152 138 72 270 751 691 650 634
15004 16 6743 248 86 708 701 867 722 67 345 780 466 307 708 448 744 962 477 607 743 152 138 751 691 543 693 813 46 650 634 454 782 72 270
1005 16 6776 100 643 982 379 950 666 795 219 620 350 933 503 571 305 175 768 137 471 48 322 905 316 682 818 392 261 332 198 740 102 108 330
2005 16 6776 108 330 950 666 175 768 905 316 100 643 48 322 620 350 392 261 682 818 933 503 332 198 137 471 571 305 795 219 982 379 740 102
3005 16 6776 392 261 982 379 905 316 175 768 137 471 332 198 740 102 933 503 795 219 620 350 950 666 682 818 108 330 100 643 48 322 571 305
4005 16 6776 682 818 620 350 740 102 795 219 950 666 48 322 100 643 175 768 108 330 392 261 332 198 571 305 933 503 982 379 137 471 905 316
5005 16 6776 332 198 682 818 175 768 571 305 905 316 933 503 982 379 108 330 795 219 950 666 392 261 100 643 48 322 137 471 740 102 620 350
6005 16 6776 48 322 175 768 137 471 620 350 392 261 905 316 108 330 933 503 332 198 950 666 982 379 740 102 682 818 571 305 100 643 795 219
7005 16 6776 571 305 392 261 933 503 950 666 137 471 795 219 100 643 48 322 175 768 682 818 620 350 905 316 332 198 982 379 740 102 108 330
8005 16 6776 100 643 571 305 137 471 108 330 933 503 682 818 740 102 905 316 620 350 332 198 982 379 175 768 950 666 392 261 795 219 48 322
9005 16 6776 933 503 108 330 137 471 982 379 795 219 392 261 620 350 48 322 332 198 175 768 950 666 905 316 740 102 682 818 571 305 100 643
10005 16 6776 108 330 48 322 950 666 933 503 392 261 571 305 905 316 100 643 620 350 982 379 137 471 175 768 332 198 740 102 682 818 795 219
11005 16 6776 682 818 795 219 620 350 100 643 950 666 571 305 108 330 740 102 392 261 332 198 982 379 175 768 48 322 933 503 905 316 137 471
12005 16 6776 137 471 48 322 905 316 571 305 740 102 108 330 682 818 175 768 392 261 795 219 332 198 620 350 100 643 933 503 950 666 982 379
13005 16 6776 740 102 332 198 175 768 100 643 795 219 392 261 137 471 108 330 950 666 682 818 905 316 982 379 933 503 48 322 620 350 571 305
14005 16 6776 571 305 682 818 950 666 392 261 48 322 933 503 740 102 175 768 137 471 905 316 795 219 108 330 100 643 982 379 620 350 332 198
15005 16 6776 620 350 108 330 933 503 137 471 175 768 740 102 795 219 392 261 100 643 571 305 905 316 48 322 982 379 950 666 332 198 682 818
1006 16 8593 516 437 866 639 944 966 731 68 839 228 617 484 102 776 770 774 208 202 906 96 409 553 773 138 928 927 672 638 886 773 575 801
2006 16 8593 516 437 886 773 208 202 928 927 102 776 866 639 409 553 944 966 575 801 731 68 770 774 773 138 839 228 617 484 672 638 906 96
3006 16 8593 672 638 516 437 928 927 617 484 575 801 731 68 886 773 409 553 208 202 839 228 770 774 102 776 906 96 866 639 773 138 944 966
4006 16 8593 516 437 886 773 575 801 839 228 928 927 906 96 102 776 409 553 617 484 773 138 672 638 944 966 731 68 770 774 866 639 208 202
5006 16 8593 575 801 866 639 944 966 617 484 839 228 102 776 928 927 516 437 409 553 773 138 672 638 770 774 906 96 208 202 886 773 731 68
6006 16 8593 409 553 928 927 906 96 672 638 575 801 617 484 944 966 866 639 102 776 516 437 886 773 773 138 839 228 770 774 731 68 208 202
7006 16 8593 208 202 944 966 409 553 575 801 731 68 886 773 770 774 516 437 839 228 102 776 866 639 928 927 773 138 906 96 672 638 617 484
8006 16 8593 617 484 409 553 928 927 944 966 770 774 906 96 672 638 575 801 773 138 886 773 839 228 866 639 102 776 731 68 516 437 208 202
9006 16 8593 208 202 906 96 575 801 839 228 731 68 928 927 672 638 770 774 944 966 617 484 409 553 866 639 886 773 516 437 102 776 773 138
10006 16 8593 575 801 928 927 516 437 906 96 839 228 672 638 208 202 770 774 102 776 731 68 944 966 886 773 773 138 409 553 866 639 617 484
11006 16 8593 102 776 731 68 773 138 944 966 839 228 672 638 770 774 516 437 575 801 208 202 866 639 617 484 906 96 886 773 928 927 409 553
12006 16 8593 672 638 208 202 866 639 409 553 886 773 102 776 731 68 944 966 928 927 839 228 575 801 906 96 617 484 773 138 770 774 516 437
13006 16 8593 575 801 409 553 906 96 770 774 944 966 773 138 617 484 516 437 731 68 672 638 866 639 208 202 886 773 839 228 102 776 928 927
14006 16 8593 575 801 866 639 208 202 773 138 102 776 617 484 516 437 839 228 906 96 672 638 731 68 770 774 928 927 886 773 944 966 409 553
15006 16 8593 906 96 208 202 409 553 575 801 516 437 617 484 944 966 672 638 102 776 731 68 770 774 839 228 866 639 928 927 886 773 773 138
1007 16 7038 769 132 260 412 692 475 796 605 65 99 476 188 784 634 872 399 383 948 268 382 904 558 162 754 733 770 161 628 887 791 586 63
2007 16 7038 268 382 769 132 476 188 65 99 692 475 872 399 784 634 161 628 586 63 733 770 904 558 260 412 887 791 383 948 162 754 796 605
3007 16 7038 586 63 260 412 268 382 887 791 162 754 904 558 872 399 769 132 476 188 784 634 692 475 733 770 796 605 65 99 161 628 383 948
4007 16 7038 586 63 796 605 161 628 769 132 476 188 904 558 733 770 872 399 268 382 784 634 260 412 692 475 162 754 887 791 383 948 65 99
5007 16 7038 904 558 887 791 872 399 476 188 161 628 65 99 692 475 796 605 733 770 260 412 383 948 784 634 162 754 769 132 268 382 586 63
6007 16 7038 586 63 784 634 872 399 65 99 383 948 796 605 162 754 733 770 887 791 692 475 268 382 260 412 161 628 769 132 904 558 476 188
7007 16 7038 586 63 733 770 260 412 162 754 872 399 887 791 796 605 904 558 65 99 784 634 692 475 769 132 383 948 476 188 161 628 268 382
8007 16 7038 268 382 586 63 872 399 161 628 162 754 796 605 784 634 769 132 887 791 692 475 904 558 260 412 733 770 476 188 65 99 383 948
9007 16 7038 904 558 692 475 383 948 769 132 887 791 268 382 161 628 260 412 162 754 796 605 733 770 65 99 872 399 586 63 784 634 476 188
10007 16 7038 65 99 268 382 769 132 796 605 904 558 872 399 586 63 733 770 383 948 162 754 887 791 161 628 784 634 260 412 476 188 692 475
11007 16 7038 887 791 268 382 383 948 586 63 769 132 733 770 476 188 784 634 260 412 872 399 161 628 796 605 162 754 692 475 65 99 904 558
12007 16 7038 904 558 65 99 692 475 161 628 586 63 268 382 162 754 784 634 769 132 260 412 887 791 872 399 796 605 383 948 733 770 476 188
13007 16 7038 65 99 904 558 162 754 476 188 692 475 161 628 268 382 796 605 260 412 586 63 733 770 383 948 769 132 887 791 872 399 784 634
14007 16 7038 784 634 904 558 733 770 769 132 162 754 796 605 383 948 872 399 268 382 586 63 65 99 161 628 692 475 260 412 476 188 887 791
15007 16 7038 796 605 65 99 887 791 872 399 162 754 383 948 268 382 733 770 260 412 784 634 161 628 476 188 769 132 904 558 692 475 586 63
1008 16 6556 863 980 919 232 796 283 435 676 877 324 343 114 577 809 171 575 635 646 454 264 56 660 44 890 599 502 645 528 657 242 125 637
2008 16 6556 645 528 919 232 796 283 454 264 577 809 877 324 44 890 657 242 435 676 125 637 635 646 863 980 171 575 599 502 343 114 56 660
3008 16 6556 56 660 44 890 657 242 343 114 635 646 577 809 877 324 454 264 796 283 125 637 863 980 435 676 599 502 919 232 645 528 171 575
4008 16 6556 44 890 343 114 454 264 657 242 645 528 796 283 577 809 171 575 56 660 125 637 919 232 863 980 435 676 599 502 877 324 635 646
5008 16 6556 863 980 343 114 125 637 599 502 796 283 454 264 44 890 577 809 645 528 56 660 171 575 919 232 657 242 435 676 635 646 877 324
6008 16 6556 125 637 56 660 343 114 171 575 635 646 877 324 796 283 599 502 863 980 435 676 44 890 657 242 454 264 577 809 919 232 645 528
7008 16 6556 343 114 454 264 599 502 863 980 657 242 796 283 44 890 577 809 877 324 125 637 435 676 919 232 56 660 171 575 645 528 635 646
8008 16 6556 56 660 635 646 877 324 171 575 657 242 863 980 796 283 343 114 435 676 44 890 919 232 577 809 125 637 599 502 454 264 645 528
9008 16 6556 796 283 863 980 877 324 56 660 577 809 454 264 645 528 635 646 44 890 599 502 343 114 125 637 657 242 171 575 435 676 919 232
10008 16 6556 454 264 645 528 599 502 125 637 863 980 635 646 44 890 657 242 796 283 919 232 171 575 577 809 343 114 56 660 877 324 435 676
11008 16 6556 577 809 435 676 796 283 645 528 56 660 635 646 919 232 877 324 454 264 44 890 343 114 657 242 863 980 599 502 125 637 171 575
12008 16 6556 577 809 919 232 863 980 645 528 44 890 635 646 877 324 343 114 657 242 599 502 171 575 125 637 56 660 454 264 435 676 796 283
13008 16 6556 645 528 877 324 599 502 796 283 657 242 125 637 343 114 635 646 171 575 435 676 577 809 454 264 44 890 919 232 56 660 863 980
14008 16 6556 796 283 454 264 44 890 599 502 657 242 56 660 435 676 919 232 645 528 125 637 577 809 635 646 877 324 343 114 863 980 171 575
15008 16 6556 44 890 657 242 919 232 56 660 863 980 125 637 599 502 635 646 171 575 435 676 454 264 796 283 877 324 645 528 343 114 577 809
1009 16 7016 430 341 875 553 990 705 185 911 933 194 423 185 281 849 698 826 642 853 586 309 970 980 398 503 167 579 457 992 471 375 265 518
2009 16 7016 457 992 430 341 933 194 698 826 281 849 423 185 471 375 642 853 398 503 185 911 167 579 990 705 586 309 875 553 265 518 970 980
3009 16 7016 586 309 265 518 167 579 990 705 281 849 423 185 933 194 430 341 642 853 471 375 970 980 875 553 698 826 398 503 457 992 185 911
4009 16 7016 281 849 265 518 875 553 990 705 642 853 423 185 167 579 457 992 698 826 398 503 933 194 471 375 970 980 586 309 430 341 185 911
5009 16 7016 933 194 586 309 875 553 698 826 990 705 281 849 265 518 471 375 398 503 167 579 642 853 970 980 423 185 457 992 430 341 185 911
6009 16 7016 265 518 430 341 698 826 875 553 398 503 457 992 970 980 423 185 281 849 471 375 167 579 185 911 642 853 586 309 990 705 933 194
7009 16 7016 642 853 185 911 457 992 586 309 875 553 698 826 471 375 167 579 265 518 430 341 970 980 423 185 933 194 990 705 281 849 398 503
8009 16 7016 970 980 471 375 457 992 642 853 423 185 933 194 990 705 398 503 265 518 281 849 430 341 698 826 185 911 167 579 586 309 875 553
9009 16 7016 970 980 875 553 167 579 642 853 398 503 698 826 471 375 933 194 185 911 281 849 990 705 586 309 457 992 265 518 423 185 430 341
10009 16 7016 430 341 933 194 398 503 586 309 698 826 423 185 642 853 281 849 185 911 265 518 990 705 875 553 167 579 970 980 457 992 471 375
11009 16 7016 970 980 265 518 423 185 430 341 642 853 586 309 698 826 990 705 398 503 185 911 281 849 875 553 471 375 457 992 167 579 933 194
12009 16 7016 586 309 423 185 933 194 698 826 471 375 990 705 970 980 398 503 167 579 457 992 430 341 875 553 265 518 281 849 642 853 185 911
13009 16 7016 586 309 167 579 642 853 457 992 933 194 875 553 990 705 423 185 430 341 471 375 398 503 970 980 281 849 265 518 185 911 698 826
14009 16 7016 642 853 423 185 933 194 457 992 398 503 990 705 265 518 698 826 875 553 970 980 430 341 167 579 185 911 281 849 586 309 471 375
15009 16 7016 698 826 167 579 933 194 185 911 970 980 642 853 423 185 430 341 875 553 281 849 457 992 471 375 586 309 990 705 265 518 398 503
1010 16 6076 226 300 80 301 408 245 463 223 859 166 710 511 387 701 281 825 434 944 218 777 909 319 943 75 539 841 379 631 97 183 663 917
2010 16 6076 97 183 859 166 408 245 80 301 226 300 710 511 218 777 434 944 379 631 463 223 539 841 663 917 943 75 909 319 281 825 387 701
3010 16 6076 859 166 387 701 663 917 408 245 943 75 434 944 218 777 281 825 710 511 80 301 463 223 97 183 226 300 379 631 539 841 909 319
4010 16 6076 434 944 226 300 379 631 218 777 859 166 281 825 80 301 663 917 909 319 539 841 710 511 408 245 463 223 943 75 97 183 387 701
5010 16 6076 539 841 226 300 943 75 859 166 463 223 80 301 218 777 379 631 281 825 663 917 710 511 97 183 434 944 387 701 408 245 909 319
6010 16 6076 218 777 97 183 909 319 710 511 663 917 408 245 80 301 226 300 463 223 379 631 943 75 434 944 387 701 539 841 859 166 281 825
7010 16 6076 943 75 408 245 710 511 539 841 909 319 226 300 281 825 463 223 97 183 218 777 663 917 387 701 859 166 80 301 434 944 379 631
8010 16 6076 226 300 943 75 909 319 218 777 387 701 859 166 434 944 281 825 663 917 408 245 463 223 97 183 80 301 710 511 379 631 539 841
9010 16 6076 387 701 943 75 539 841 909 319 379 631 663 917 226 300 434 944 80 301 281 825 463 223 710 511 218 777 408 245 97 183 859 166
10010 16 6076 80 301 408 245 539 841 387 701 909 319 710 511 281 825 218 777 97 183 943 75 463 223 226 300 859 166 434 944 663 917 379 631
11010 16 6076 663 917 226 300 434 944 539 841 909 319 218 777 710 511 408 245 463 223 80 301 387 701 97 183 281 825 943 75 859 166 379 631
12010 16 6076 943 75 226 300 379 631 97 183 281 825 710 511 463 223 909 319 80 301 663 917 539 841 859 166 434 944 408 245 387 701 218 777
13010 16 6076 859 166 943 75 226 300 663 917 710 511 539 841 97 183 387 701 379 631 281 825 909 319 434 944 463 223 218 777 80 301 408 245
14010 16 6076 859 166 218 777 281 825 226 300 943 75 909 319 408 245 434 944 539 841 379 631 663 917 710 511 80 301 97 183 463 223 387 701
15010 16 6076 859 166 463 223 226 300 281 825 80 301 379 631 408 245 97 183 943 75 387 701 434 944 710 511 539 841 218 777 909 319 663 917
1011 16 5044 288 450 631 157 925 354 52 810 124 785 71 480 203 981 167 490 10 67 361 534 295 529 789 84 801 823 807 104 559 332 223 448
2011 16 5044 807 104 361 534 789 84 925 354 71 480 124 785 288 450 631 157 167 490 559 332 52 810 801 823 223 448 203 981 295 529 10 67
3011 16 5044 71 480 295 529 925 354 124 785 801 823 288 450 631 157 559 332 789 84 223 448 10 67 52 810 203 981 167 490 361 534 807 104
4011 16 5044 807 104 925 354 124 785 295 529 559 332 631 157 203 981 10 67 361 534 52 810 223 448 789 84 167 490 71 480 801 823 288 450
5011 16 5044 124 785 10 67 801 823 631 157 223 448 361 534 52 810 925 354 71 480 295 529 167 490 203 981 789 84 288 450 807 104 559 332
6011 16 5044 361 534 71 480 124 785 295 529 10 67 167 490 631 157 223 448 801 823 789 84 559 332 52 810 203 981 925 354 807 104 288 450
7011 16 5044 925 354 801 823 203 981 789 84 71 480 288 450 631 157 52 810 807 104 295 529 167 490 10 67 223 448 124 785 559 332 361 534
8011 16 5044 10 67 295 529 925 354 167 490 631 157 807 104 801 823 52 810 71 480 559 332 223 448 124 785 361 534 789 84 203 981 288 450
9011 16 5044 801 823 167 490 203 981 52 810 295 529 223 448 288 450 789 84 559 332 631 157 361 534 10 67 124 785 807 104 925 354 71 480
10011 16 5044 203 981 801 823 223 448 559 332 631 157 52 810 789 84 167 490 361 534 71 480 807 104 925 354 288 450 10 67 124 785 295 529
11011 16 5044 807 104 925 354 361 534 124 785 167 490 10 67 801 823 559 332 71 480 789 84 288 450 631 157 295 529 223 448 52 810 203 981
12011 16 5044 925 354 559 332 52 810 361 534 203 981 167 490 71 480 631 157 801 823 288 450 295 529 789 84 223 448 807 104 124 785 10 67
13011 16 5044 361 534 801 823 223 448 807 104 631 157 52 810 295 529 71 480 10 67 559 332 925 354 167 490 288 450 789 84 124 785 203 981
14011 16 5044 801 823 789 84 295 529 124 785 223 448 631 157 925 354 10 67 167 490 203 981 288 450 52 810 807 104 559 332 361 534 71 480
15011 16 5044 10 67 167 490 631 157 295 529 801 823 52 810 361 534 223 448 807 104 203 981 789 84 925 354 559 332 124 785 71 480 288 450
1012 16 6532 150 119 366 297 256 237 173 62 845 118 402 468 990 711 927 890 947 670 509 806 454 857 225 384 498 312 615 444 403 813 406 243
2012 16 6532 845 118 454 857 498 312 990 711 150 119 402 468 947 670 403 813 406 243 927 890 509 806 225 384 615 444 256 237 366 297 173 62
3012 16 6532 173 62 615 444 225 384 454 857 406 243 990 711 509 806 947 670 366 297 845 118 498 312 402 468 150 119 403 813 927 890 256 237
4012 16 6532 990 711 406 243 845 118 927 890 173 62 366 297 256 237 498 312 225 384 615 444 454 857 402 468 509 806 947 670 150 119 403 813
5012 16 6532 990 711 845 118 927 890 173 62 225 384 406 243 403 813 615 444 256 237 150 119 402 468 947 670 366 297 509 806 498 312 454 857
6012 16 6532 256 237 947 670 845 118 927 890 225 384 406 243 366 297 615 444 990 711 454 857 402 468 173 62 498 312 509 806 150 119 403 813
7012 16 6532 454 857 402 468 509 806 366 297 403 813 225 384 990 711 150 119 615 444 845 118 173 62 406 243 256 237 498 312 927 890 947 670
8012 16 6532 225 384 403 813 150 119 402 468 845 118 454 857 406 243 256 237 990 711 173 62 509 806 498 312 927 890 366 297 615 444 947 670
9012 16 6532 990 711 225 384 947 670 406 243 845 118 615 444 927 890 402 468 454 857 173 62 498 312 366 297 403 813 256 237 509 806 150 119
10012 16 6532 366 297 615 444 509 806 990 711 256 237 403 813 173 62 406 243 927 890 845 118 947 670 402 468 225 384 498 312 150 119 454 857
11012 16 6532 927 890 150 119 615 444 406 243 225 384 366 297 947 670 173 62 454 857 845 118 256 237 498 312 990 711 509 806 402 468 403 813
12012 16 6532 402 468 990 711 366 297 845 118 406 243 927 890 498 312 403 813 150 119 509 806 256 237 225 384 454 857 947 670 615 444 173 62
13012 16 6532 509 806 402 468 498 312 927 890 403 813 366 297 845 118 150 119 454 857 225 384 256 237 406 243 173 62 947 670 990 711 615 444
14012 16 6532 403 813 509 806 225 384 402 468 150 119 498 312 454 857 845 118 256 237 173 62 990 711 615 444 927 890 406 243 366 297 947 670
15012 16 6532 406 243 256 237 403 813 150 119 498 312 173 62 990 711 845 118 366 297 225 384 402 468 927 890 454 857 509 806 615 444 947 670
1013 16 5775 234 879 801 385 500 42 440 701 274 119 110 263 622 462 300 573 423 789 659 8 719 88 326 498 604 401 386 962 378 940 443 990
2013 16 5775 622 462 440 701 110 263 378 940 274 119 659 8 234 879 423 789 604 401 719 88 801 385 326 498 443 990 300 573 500 42 386 962
3013 16 5775 386 962 500 42 443 990 659 8 604 401 326 498 300 573 110 263 378 940 622 462 234 879 274 119 440 701 719 88 801 385 423 789
4013 16 5775 500 42 423 789 274 119 440 701 622 462 801 385 659 8 300 573 604 401 234 879 386 962 443 990 110 263 378 940 326 498 719 88
5013 16 5775 719 88 500 42 300 573 622 462 604 401 386 962 234 879 274 119 326 498 378 940 801 385 659 8 423 789 110 263 443 990 440 701
6013 16 5775 274 119 234 879 500 42 326 498 423 789 604 401 719 88 110 263 622 462 440 701 443 990 378 940 659 8 801 385 300 573 386 962
7013 16 5775 234 879 801 385 326 498 423 789 386 962 440 701 622 462 443 990 659 8 378 940 500 42 719 88 604 401 110 263 300 573 274 119
8013 16 5775 326 498 440 701 659 8 443 990 300 573 500 42 622 462 604 401 719 88 274 119 801 385 423 789 234 879 378 940 110 263 386 962
9013 16 5775 659 8 801 385 443 990 378 940 604 401 326 498 622 462 500 42 234 879 386 962 440 701 274 119 719 88 300 573 423 789 110 263
10013 16 5775 801 385 500 42 326 498 443 990 274 119 110 263 378 940 622 462 234 879 386 962 440 701 659 8 604 401 300 573 719 88 423 789
11013 16 5775 234 879 423 789 719 88 500 42 274 119 110 263 326 498 386 962 378 940 659 8 801 385 622 462 604 401 440 701 443 990 300 573
12013 16 5775 300 573 440 701 274 119 326 498 719 88 386 962 443 990 604 401 423 789 801 385 378 940 110 263 500 42 622 462 234 879 659 8
13013 16 5775 300 573 110 263 719 88 801 385 423 789 234 879 443 990 622 462 378 940 440 701 500 42 274 119 659 8 604 401 326 498 386 962
14013 16 5775 719 88 500 42 300 573 378 940 386 962 801 385 622 462 440 701 110 263 604 401 326 498 423 789 443 990 234 879 659 8 274 119
