63 12 4465 1 1 1 1 0 0 1 0 0 1 1 1 
64 12 5380 0 1 1 1 0 0 1 1 1 1 1 1 
65 12 4681 1 0 1 1 1 1 1 0 1 1 0 1 
66 12 4357 0 0 1 0 1 1 1 1 1 1 1 1 
67 12 4440 1 0 0 1 1 1 1 1 1 1 1 0 
68 12 4283 1 0 1 1 1 1 0 1 0 1 1 1 
69 12 5103 1 1 1 1 0 1 1 0 1 0 1 1 
70 12 5560 0 1 1 1 0 1 1 1 1 0 1 1 
71 12 6060 1 0 0 1 1 1 1 1 0 1 1 1 
72 12 4848 1 0 1 1 1 1 1 1 0 1 0 1 
73 12 5238 0 1 0 1 1 1 1 0 0 1 1 1 
74 12 3569 0 1 0 1 1 1 0 1 1 1 1 1 
75 12 4063 1 1 1 0 1 1 1 1 0 1 0 1 
76 12 6055 1 1 0 1 0 0 1 1 1 1 1 1 
77 12 5239 1 1 1 1 1 1 1 0 1 1 0 0 
78 12 5519 1 1 1 1 1 0 1 1 0 0 1 1 
79 12 4245 1 1 1 1 1 1 1 0 1 0 0 1 
80 12 4826 0 1 1 0 1 1 1 1 1 1 0 1 
81 12 4190 1 0 1 0 1 1 1 1 1 1 1 1 
82 12 6053 1 1 0 1 1 0 1 1 1 1 1 0 
83 12 5302 1 1 1 1 1 0 1 0 1 1 1 1 
84 12 5314 1 1 1 0 1 1 1 1 0 1 1 0 
85 12 5407 1 1 0 0 1 1 1 0 1 1 0 1 
86 12 4821 1 0 1 1 0 1 1 1 1 1 1 1 
87 12 4527 1 1 0 1 1 1 0 1 1 0 0 1 
88 12 5214 1 1 1 0 1 1 1 1 0 1 1 1 
89 12 3839 0 0 1 1 1 0 1 1 1 1 0 1 
90 12 4512 1 1 1 1 1 1 1 0 0 1 0 1 
91 12 2885 1 0 1 0 1 1 0 1 0 0 1 1 
92 12 3677 0 1 0 1 0 0 1 1 1 1 1 1 
93 12 5418 0 0 1 0 1 1 1 0 0 1 1 1 
94 12 4910 1 1 1 0 1 1 1 0 1 1 1 1 
95 12 5105 1 1 1 0 1 0 0 1 0 1 1 1 
96 12 5170 1 1 1 1 0 1 1 1 1 0 1 0 
97 12 4708 1 1 1 1 1 1 1 0 0 1 0 1 
98 12 4837 1 0 1 1 0 1 1 1 0 1 1 1 
99 12 4603 1 1 0 1 0 0 1 0 1 1 1 1 
100 12 4409 0 1 0 1 1 1 1 1 0 1 1 1 
101 12 4474 0 0 1 1 1 1 1 1 0 0 0 1 
102 12 5610 0 1 1 1 1 1 1 1 0 0 0 1 
103 12 5066 1 1 0 1 1 1 1 1 0 1 1 1 
104 12 4814 1 1 1 0 0 0 1 1 1 1 1 0 
105 12 4969 1 1 1 0 1 1 1 1 0 1 0 0 
106 12 3589 1 0 1 1 1 1 0 0 1 1 1 1 
107 12 4684 1 0 0 1 0 1 1 1 1 1 1 1 
108 12 4625 1 0 1 1 0 1 1 1 1 1 0 1 
109 12 4913 1 1 1 1 1 1 1 1 0 0 0 1 
110 12 5612 0 1 0 1 1 1 1 1 1 1 0 1 
111 12 4774 0 0 1 1 1 1 1 1 1 0 1 1 
112 12 4117 1 1 0 1 1 1 1 1 0 1 0 1 
113 12 5344 0 1 0 1 1 1 1 1 1 1 1 0 
114 12 3480 0 1 0 1 1 1 1 1 1 1 1 1 
115 12 3497 1 1 1 1 0 1 0 1 1 0 1 0 
116 12 4631 1 1 1 1 0 1 1 0 0 1 1 1 
117 12 5254 1 0 0 1 1 0 1 1 0 1 1 1 
118 12 6592 0 1 1 1 0 1 1 0 1 1 1 1 
119 12 3921 1 0 1 1 0 1 0 0 0 1 1 1 
120 12 3824 0 1 1 1 1 1 1 0 1 1 0 1 
121 12 6577 1 0 1 0 1 1 1 1 1 0 1 1 
122 12 4574 1 1 1 1 1 1 1 0 0 1 1 0 
123 12 6156 0 1 1 0 1 1 0 0 1 1 1 1 
124 12 4321 1 0 1 1 1 1 0 1 1 1 1 1 
125 12 5768 1 1 0 1 1 0 1 1 1 1 0 1 
126 12 3490 0 0 1 1 1 1 1 1 1 1 1 1 
127 12 4230 0 1 1 1 1 1 1 0 0 1 1 1 
128 12 3311 0 1 1 1 0 1 1 1 1 0 1 1 
129 12 3737 0 1 1 1 1 1 0 1 1 1 1 1 
130 12 5271 1 1 1 0 0 1 1 1 0 1 0 1 
131 12 5031 1 1 1 1 1 0 1 0 1 0 1 0 
132 12 5057 0 1 0 0 1 1 1 1 1 1 1 1 
133 12 5352 1 0 1 1 1 0 1 1 1 1 1 0 
134 12 3913 1 0 0 1 1 0 1 1 1 0 1 0 
135 12 4140 0 0 1 1 1 1 1 1 1 0 1 1 
136 12 5137 1 0 0 1 1 1 1 1 1 0 0 0 
137 12 4764 1 1 1 0 1 0 1 1 1 1 1 0 
138 12 4623 1 1 0 1 1 1 1 0 0 1 0 1 
139 12 6063 1 0 1 0 1 1 1 1 1 1 0 1 
140 12 5603 1 1 1 1 1 0 1 0 1 0 1 1 
141 12 5396 1 1 0 1 1 1 1 1 1 1 0 1 
142 12 5697 1 0 1 1 1 0 1 1 1 1 0 1 
143 12 4691 1 1 0 1 1 1 1 1 1 1 0 0 
144 12 4663 0 0 1 1 1 1 1 0 0 1 1 1 
145 12 4482 1 0 1 1 1 0 0 1 1 1 0 1 
146 12 3600 1 0 0 1 1 1 1 0 1 0 1 1 
147 12 5491 1 1 1 1 0 1 1 1 0 0 1 1 
148 12 5986 1 0 1 0 1 1 1 1 1 0 1 1 
149 12 5396 1 0 1 1 1 0 1 0 1 1 1 1 
150 12 6080 0 1 1 1 1 1 1 0 1 1 1 1 
151 12 5026 1 1 1 0 1 1 0 1 1 1 1 1 
152 12 5222 1 1 1 1 1 1 1 0 1 0 1 1 
153 12 4429 0 0 1 1 1 1 0 0 1 1 1 1 
154 12 5577 1 1 0 1 1 1 1 0 1 1 1 0 
155 12 5590 1 1 0 1 1 1 1 1 1 0 1 1 
156 12 5415 1 1 1 0 1 1 0 1 1 1 1 0 
157 12 4328 1 0 1 1 1 1 1 1 1 1 1 0 
158 12 5841 1 1 0 1 0 1 1 1 1 1 1 1 
159 12 5937 1 1 1 1 1 0 1 1 1 0 1 1 
160 12 4546 1 1 0 1 1 0 1 1 1 0 1 1 
161 12 6092 0 0 1 1 0 1 1 1 1 1 1 1 
162 12 5932 1 0 1 0 1 1 1 1 1 1 0 1 
163 12 3573 1 1 0 1 1 0 0 1 1 0 1 1 
164 12 4541 1 1 0 1 1 0 1 1 1 1 1 1 
165 12 3084 1 0 1 1 0 1 0 1 1 0 1 1 
166 12 4508 1 1 0 0 1 1 1 1 1 1 1 0 
167 12 4646 1 0 1 1 1 1 1 0 1 0 1 1 
168 12 4467 0 1 1 1 0 1 1 1 0 1 0 1 
169 12 5260 1 1 1 1 1 0 1 0 1 0 1 0 
170 12 5613 1 1 1 1 1 1 1 1 0 1 0 1 
171 12 4915 0 1 0 1 1 1 0 1 1 1 1 1 
172 12 4225 0 0 1 1 1 1 0 1 0 1 1 1 
173 12 4238 1 0 1 0 0 1 1 0 1 1 1 1 
174 12 4659 1 0 1 1 1 1 1 1 1 1 1 0 
175 12 5559 1 1 1 0 0 1 1 1 1 1 1 1 
176 12 4768 0 1 1 1 1 0 1 1 0 0 1 1 
177 12 6286 1 1 1 1 0 1 1 1 0 1 0 1 
178 12 5921 0 0 0 1 1 1 1 1 1 1 1 1 
179 12 5413 0 1 0 1 1 1 1 1 1 1 0 0 
180 12 4887 1 1 1 0 0 1 1 1 1 1 1 0 
181 12 4078 0 1 1 0 0 0 1 1 1 0 1 1 
182 12 4276 0 1 1 0 1 1 0 1 1 1 1 1 
183 12 3403 0 0 1 1 1 1 1 1 1 0 0 1 
184 12 5584 1 1 1 1 0 0 0 1 1 1 1 1 
185 12 4471 0 1 1 0 1 1 1 1 1 1 1 1 
186 12 5203 1 1 1 0 0 0 1 0 1 1 1 1 
187 12 4976 1 1 1 1 1 1 1 1 0 0 1 1 
188 12 5127 1 1 0 1 1 1 1 1 0 0 1 1 
189 12 4717 1 1 1 0 1 0 0 1 1 1 1 0 
190 12 4340 1 1 1 0 1 0 1 1 1 1 1 0 
191 12 4699 1 1 1 1 1 0 1 1 0 1 0 0 
192 12 4625 1 1 1 1 1 1 1 1 1 0 1 0 
193 12 4526 0 0 1 1 1 1 1 0 1 1 1 1 
194 12 4982 0 1 1 1 0 1 0 1 1 1 1 1 
195 12 4640 1 1 1 1 0 0 1 1 0 1 1 0 
196 12 5645 1 0 1 1 1 0 1 0 0 1 1 1 
197 12 6102 0 1 1 1 1 0 1 0 1 1 1 1 
198 12 5509 1 0 1 1 1 0 1 1 0 1 1 1 
199 12 5283 1 0 1 1 1 1 1 1 1 0 1 0 
200 12 5514 0 0 1 1 1 1 1 1 1 0 1 1 
